0.0000000,0.000#0.490#0.480#0.570#0.560#0.360#0.450#0.370#0.380#0.500#0.540#0.550#0.600#0.350#0.390#0.440#0.510#0.520#0.530#0.640#0.400#0.430#0.630#0.420#0.340#0.410#0.860#0.220#0.320#0.020#0.210#0.310#0.330#0.170#0.180#0.230#0.240#0.250#0.010#0.030#0.190#0.200#0.050,3.000e+00,-00000464,000000460,1,000000003,000000308,000000000,000000000
-68,1,-4,1,-1,1,1,-3,3,1,1,-1,1,2,2,3,4,-1,1,-1,2,1,1,2,2,1,2,1,5,4,4,3,3,1,2,5,5,5,3,7,4,2,1,4,5,7,6,2,5,3,2,3,3,6,6,3,4,3,5,4,8,7,6,9,4,11,6,6,3,11,3,7,6,7,4,6,5,8,3,-1,6,6,9,7,8,6,6,9,4,6,3,2,3,1,9,4,7,9,5,6,7,8,4,6,5,2,5,4,5,5,2,3,5,8,10,4,2,4,6,6,4,5,1,4,1,9,1,2,3,4,1,5,3,2,3,4,1,4,4,1,2,-1,1,2,1,2,1,-1,1,3,1,1,-1,1,1,-4,4,-6,1,-69
-68,1,-4,1,-1,1,1,-3,3,1,1,-1,1,2,2,3,4,-2,1,2,1,1,2,2,1,2,1,5,4,4,3,3,1,2,5,3,7,3,7,4,2,1,4,5,7,6,2,5,3,3,2,3,6,5,4,4,3,5,4,8,7,6,9,4,11,5,6,4,11,3,7,7,6,5,5,4,9,3,-1,6,6,9,7,8,6,8,7,4,6,3,2,3,1,9,4,6,10,4,7,7,7,5,6,5,2,5,4,5,5,2,3,5,8,10,4,2,4,6,6,4,5,2,3,1,9,1,2,4,3,1,5,3,2,3,4,1,4,4,1,2,-2,3,1,2,1,-1,1,3,1,1,-1,1,1,-4,4,-6,1,-69
-68,1,-4,1,-1,1,1,-3,3,1,1,-1,1,2,2,3,2,2,1,-1,2,1,3,-1,2,2,1,2,5,3,1,6,3,1,2,6,4,5,4,6,4,2,2,5,4,6,6,3,4,3,3,2,6,3,5,4,3,4,4,6,9,6,5,9,4,11,4,9,4,9,4,8,5,6,5,5,5,8,3,-1,4,8,11,8,4,7,6,9,6,4,3,2,4,-1,10,3,9,7,6,6,5,9,3,7,6,1,5,4,5,5,2,3,5,10,6,6,2,5,4,7,6,3,2,3,1,9,2,1,4,3,2,4,1,4,5,3,-1,4,4,1,2,-1,1,2,2,1,1,-1,2,2,2,-2,1,1,-3,2,2,-6,1,-69
-68,1,-4,1,-1,1,1,-3,3,1,1,-1,1,2,2,3,2,2,1,-1,2,1,2,1,2,2,1,2,5,3,2,5,3,1,2,6,4,5,4,6,4,2,2,5,4,6,6,3,5,2,3,2,6,3,5,4,4,3,4,6,9,6,5,9,4,11,3,10,4,9,4,8,6,5,5,5,5,8,3,-1,4,8,11,6,6,7,6,9,6,4,3,2,4,-1,10,3,8,8,5,7,5,9,3,7,6,1,5,4,5,5,2,3,5,9,7,6,2,5,4,7,5,4,1,4,1,9,2,1,3,4,2,4,1,4,5,3,-1,4,4,1,2,-1,1,2,2,1,1,-1,2,2,2,-2,1,1,-3,2,2,-6,1,-69
-68,1,-4,1,-1,1,1,-3,3,1,1,-1,1,2,3,2,3,1,1,-1,2,1,2,1,2,1,2,1,5,4,3,4,3,1,2,6,4,5,4,6,4,2,2,5,3,7,5,4,5,2,3,2,4,5,5,4,4,3,4,6,9,5,6,9,4,11,5,8,4,9,3,8,6,6,5,5,5,8,3,-1,4,8,11,6,6,7,6,9,5,5,3,2,4,-1,10,3,8,8,5,7,5,9,2,8,6,1,5,4,5,5,2,3,5,9,8,5,2,5,4,7,5,4,1,4,1,9,2,1,3,4,2,4,2,3,5,3,-1,4,4,1,2,-1,1,2,1,2,1,-1,2,2,2,-2,1,1,-3,2,2,-6,1,-69
-68,1,-4,1,-1,1,1,-3,3,1,1,-1,1,2,3,2,3,1,1,-1,2,1,1,2,2,1,2,1,5,4,4,3,3,1,2,6,4,5,4,6,5,1,2,3,5,7,6,2,6,2,3,2,3,6,6,3,4,3,4,6,7,7,6,9,4,11,5,8,2,11,3,7,6,7,4,6,5,8,3,-1,5,7,10,7,6,7,6,9,5,5,3,2,3,1,10,3,7,9,5,6,6,9,3,7,6,1,5,4,5,5,2,3,5,8,10,4,2,4,6,6,5,4,1,4,1,9,1,2,3,4,1,5,3,2,4,3,1,4,4,1,2,-1,1,2,1,2,1,-1,2,2,1,1,-1,1,1,-4,4,-6,1,-69
-68,1,-4,1,-1,1,1,-3,3,1,1,-1,1,2,3,2,3,1,1,-1,2,1,1,2,2,1,2,1,5,4,4,3,3,1,2,6,4,5,3,7,5,1,2,3,5,7,6,2,6,2,3,2,3,6,6,3,4,3,4,6,7,7,6,9,4,11,5,7,3,11,3,7,6,7,4,6,5,8,3,-1,6,6,10,7,6,7,6,9,5,5,3,2,3,1,9,4,7,9,5,6,7,8,3,7,6,1,5,4,5,5,2,3,4,9,10,4,2,4,6,6,5,4,1,4,1,9,1,2,3,4,1,5,3,2,4,3,1,4,4,1,2,-1,1,2,1,2,1,-1,2,2,1,1,-1,1,1,-4,4,-6,1,-69
-68,1,-4,1,-1,1,1,-3,3,1,1,-1,1,2,3,2,3,1,1,-1,2,1,1,2,2,1,2,1,5,4,4,3,3,1,2,5,5,5,3,7,5,1,2,3,5,7,6,2,6,2,3,2,3,6,6,3,4,3,4,6,7,7,6,9,4,11,5,7,3,11,3,7,6,7,4,6,6,7,3,-1,6,6,10,7,7,6,6,9,5,5,3,2,3,1,9,4,7,9,5,6,7,8,3,7,6,1,5,4,5,5,2,3,4,9,10,4,2,4,6,6,4,5,1,4,1,9,1,2,3,4,1,5,3,2,3,4,1,4,4,1,2,-1,1,2,1,2,1,-1,1,3,1,1,-1,1,1,-4,4,-6,1,-69
-68,1,-4,1,-1,1,1,-3,3,1,1,-1,1,2,2,3,4,-2,1,2,1,1,2,3,-1,1,2,5,4,4,3,3,1,2,5,3,7,3,7,4,2,1,3,6,7,6,2,5,3,3,2,2,7,5,4,4,3,6,3,8,6,6,10,3,11,6,6,4,9,5,7,7,5,6,5,4,9,3,-1,6,6,9,7,8,6,6,9,4,6,3,2,3,1,9,4,6,10,4,7,7,7,4,7,5,2,5,3,5,6,2,3,5,8,10,4,2,4,6,6,4,5,2,3,2,8,1,2,4,3,1,4,5,1,3,4,1,4,4,1,2,-2,3,1,2,1,-1,1,3,-1,2,-1,1,-1,1,-3,4,-6,1,-69
-68,1,-4,1,-1,1,1,-3,3,1,1,-1,1,2,3,2,2,2,1,-1,2,1,2,1,2,1,2,2,5,3,2,5,3,1,2,6,4,5,4,6,4,2,2,5,4,6,6,3,5,2,3,2,5,4,5,4,4,3,4,6,9,5,6,9,4,11,3,10,5,8,3,8,7,5,5,5,5,8,3,-1,4,8,11,6,6,7,6,9,6,4,2,3,4,-1,10,3,8,8,5,7,5,9,3,7,6,1,5,4,5,5,2,3,5,9,7,6,2,5,4,7,5,4,1,4,1,9,2,1,3,4,2,4,1,4,5,3,-1,4,4,1,2,-1,1,2,2,1,1,-1,2,2,2,-2,1,1,-3,2,2,-6,1,-69
-68,1,-4,1,-1,1,1,-3,3,1,1,-1,1,2,3,2,3,1,1,-1,2,1,2,1,2,1,2,1,5,4,2,5,3,1,2,6,4,5,4,6,4,2,2,5,4,6,5,4,5,2,3,2,4,5,5,4,4,3,4,6,9,5,6,9,4,11,5,8,5,8,3,8,6,6,5,5,5,8,3,-1,4,8,11,6,6,7,6,9,5,5,3,2,4,-1,10,3,8,8,5,7,5,9,2,8,6,1,5,4,5,5,2,3,5,9,7,6,2,5,4,7,5,4,1,4,1,9,2,1,3,4,2,4,2,3,5,3,-1,4,4,1,2,-1,1,2,2,1,1,-1,2,2,2,-2,1,1,-3,2,2,-6,1,-69
-68,1,-4,1,-1,1,1,-3,3,1,1,-1,1,2,2,3,4,-2,1,2,1,1,2,3,-1,1,2,5,4,4,3,3,1,2,5,3,7,3,7,4,2,1,3,6,7,6,2,5,3,3,2,2,7,5,4,4,3,6,3,8,7,6,9,3,11,6,6,4,9,5,7,7,6,5,5,4,9,3,-1,6,6,9,7,8,6,7,8,4,6,3,2,3,1,9,4,6,10,4,7,7,7,4,7,5,2,5,3,6,5,2,3,5,8,10,4,2,4,6,6,4,5,2,3,1,9,1,2,4,3,1,4,5,1,3,4,1,4,4,1,2,-2,3,1,2,1,-1,1,3,-1,2,-1,1,1,-4,4,-6,1,-69
-68,1,-4,1,-1,1,1,-3,3,1,1,-1,1,2,3,2,3,1,1,-1,2,1,2,1,2,1,2,1,5,4,2,5,3,1,2,6,4,5,4,6,4,2,2,5,4,6,6,3,5,2,3,2,5,4,5,4,4,3,4,6,9,5,6,9,4,11,4,9,5,8,3,8,6,6,5,5,5,8,3,-1,4,8,11,6,6,7,6,9,5,5,3,2,4,-1,10,3,8,8,5,7,5,9,2,8,6,1,5,4,5,5,2,3,5,9,7,6,2,5,4,7,5,4,1,4,1,9,2,1,3,4,2,4,2,3,5,3,-1,4,4,1,2,-1,1,2,2,1,1,-1,2,2,2,-2,1,1,-3,2,2,-6,1,-69
-68,1,-4,1,-1,1,1,-3,3,1,1,-1,1,2,2,3,2,2,1,-1,1,2,3,-1,2,2,1,2,5,3,2,5,3,1,2,6,4,5,4,6,4,2,2,5,4,6,6,3,4,3,3,2,6,3,5,4,3,4,4,6,9,6,5,9,6,9,4,9,4,9,5,7,5,6,5,5,5,8,3,-1,4,8,11,8,4,7,6,9,6,4,3,2,4,-1,10,3,9,7,6,6,5,9,3,7,6,1,5,4,5,5,2,3,5,10,6,6,2,5,5,6,6,3,2,3,2,8,2,1,3,4,2,4,1,4,5,3,-1,4,4,1,2,-1,1,2,2,1,1,-1,2,2,2,-2,1,1,-3,2,2,-6,1,-69
-68,1,-4,1,-1,1,1,-3,3,1,1,-1,1,2,3,2,2,2,1,-1,2,1,2,1,2,1,2,1,6,3,2,5,3,1,2,6,4,5,4,6,4,2,2,5,4,6,6,3,5,2,3,2,5,4,5,4,4,3,4,6,9,5,6,9,4,11,4,9,5,8,3,8,6,6,5,5,5,8,3,-1,4,8,11,6,6,7,6,9,6,4,3,2,4,-1,10,3,8,8,5,7,5,9,2,8,6,1,5,4,5,5,2,3,5,9,7,6,2,5,4,7,5,4,1,4,1,9,2,1,3,4,2,4,2,3,5,3,-1,4,4,1,2,-1,1,2,2,1,1,-1,2,2,2,-2,1,1,-3,2,2,-6,1,-69
-68,1,-4,1,-1,1,1,-3,1,3,1,-1,2,1,2,2,3,2,-1,1,3,-2,3,3,-1,1,1,4,3,8,2,1,3,3,4,5,5,3,7,3,3,-1,3,7,7,6,2,3,5,2,2,4,5,5,5,4,3,7,2,6,7,6,10,4,10,8,4,5,9,5,5,8,5,4,8,6,6,3,1,7,5,7,8,10,5,9,6,2,6,5,2,3,1,7,6,6,9,6,4,10,5,6,6,5,2,6,1,6,6,3,2,6,4,13,4,3,2,7,6,4,5,1,4,3,6,2,2,2,5,2,2,6,1,4,3,2,3,4,1,2,-2,2,1,3,-1,1,1,2,1,2,-1,1,-1,1,-3,4,-6,1,-69
-69,1,-3,1,1,-2,1,-2,4,-1,1,-1,2,1,2,3,2,2,1,-1,1,2,3,-1,2,2,1,2,4,5,1,5,3,1,4,4,6,3,8,2,4,2,2,5,5,5,7,2,4,3,3,3,5,3,5,5,2,5,4,6,8,6,7,7,8,7,4,9,5,8,6,6,6,5,6,4,5,8,2,1,4,9,7,12,4,7,6,9,7,2,2,4,2,1,8,5,10,6,6,6,5,9,4,7,3,3,4,5,5,6,1,3,5,10,4,8,3,5,3,7,6,3,4,1,3,7,2,1,3,5,1,4,1,4,5,3,1,3,4,1,2,-1,1,2,2,1,1,-1,2,2,2,-2,1,1,-3,3,1,-7,1,-68
-68,1,-4,1,-1,1,1,-3,3,1,1,-1,1,2,2,3,2,2,1,-1,1,2,3,-1,2,2,1,2,5,3,2,5,3,1,2,6,5,4,4,6,4,2,2,5,4,6,7,2,4,3,3,2,6,3,5,5,2,4,4,6,9,6,5,9,6,9,4,9,4,9,5,7,5,6,6,4,5,8,2,1,4,8,11,8,4,7,6,10,5,4,3,2,4,-1,9,4,9,7,6,6,5,9,3,7,6,1,5,4,5,5,2,3,5,10,6,6,2,5,4,7,6,3,4,1,3,7,2,1,3,4,2,4,1,4,5,3,1,3,4,1,2,-1,1,2,2,1,1,-1,2,2,2,-2,1,1,-3,2,2,-6,1,-69
-69,1,-3,1,1,-2,1,-2,4,1,-1,1,1,1,2,3,2,2,1,1,-1,2,3,-1,1,3,1,2,3,6,2,4,3,1,4,4,6,3,9,1,3,3,3,5,4,6,6,2,5,2,2,4,6,2,6,5,2,4,3,8,9,4,10,4,9,6,5,8,6,7,5,7,6,5,8,3,4,8,2,1,7,6,9,10,4,7,6,10,6,2,2,4,2,3,8,3,8,8,6,7,5,8,5,6,2,4,3,7,6,4,3,2,3,11,5,7,2,6,5,5,7,2,4,1,6,4,2,1,4,4,2,3,2,3,3,5,3,1,4,1,2,-1,2,1,3,-1,1,-1,2,2,2,-1,1,-1,1,-3,3,1,-7,1,-68
-69,1,-3,1,1,-2,1,-2,4,-1,1,-1,2,1,2,3,2,2,1,-1,1,2,3,-1,2,2,1,2,4,5,1,5,3,1,4,4,6,3,8,2,4,2,2,5,5,5,7,2,4,3,3,3,5,3,5,5,2,5,4,7,7,6,7,7,8,7,4,9,5,8,6,6,6,5,6,4,5,8,2,1,4,9,8,11,4,7,6,9,7,2,2,4,2,2,7,5,10,6,6,6,5,9,4,7,3,3,4,5,5,6,1,3,5,10,4,8,3,5,3,7,6,3,4,1,4,6,2,1,3,5,1,4,1,4,5,3,1,3,4,1,2,-1,2,1,2,1,1,-1,2,2,2,-2,1,1,-3,3,1,-7,1,-68
-68,1,-4,1,1,-1,1,-3,3,1,1,-1,1,2,2,3,2,2,1,-1,1,2,3,-1,2,2,1,2,5,3,2,5,3,1,3,5,5,4,5,5,4,2,2,5,4,6,7,2,4,3,3,2,6,3,5,5,2,4,4,7,8,6,5,9,7,8,4,9,4,9,5,7,5,6,6,4,6,7,2,1,4,9,9,9,4,7,6,10,5,4,3,2,4,-1,9,4,9,7,6,6,5,9,3,7,6,1,5,4,5,5,2,3,5,10,6,6,2,5,4,7,6,3,4,1,3,7,2,1,3,4,2,4,1,4,5,3,1,3,3,2,2,-1,1,2,2,1,1,-1,2,2,2,-2,1,1,-3,2,2,-6,1,-69
-68,1,-4,1,-1,1,1,-3,3,1,1,-1,1,2,2,3,2,2,1,-1,1,2,3,-1,2,2,1,2,5,3,2,5,3,1,2,6,4,5,4,6,4,2,2,5,4,6,6,3,4,3,3,2,6,3,5,5,2,4,4,6,9,6,5,9,6,9,4,9,4,9,5,7,5,6,6,4,5,8,3,-1,4,8,11,8,4,7,6,10,5,4,3,2,4,-1,10,3,9,7,6,6,5,9,3,7,6,1,5,4,5,5,2,3,5,10,6,6,2,5,5,6,6,3,4,1,3,7,2,1,3,4,2,4,1,4,5,3,1,3,4,1,2,-1,1,2,2,1,1,-1,2,2,2,-2,1,1,-3,2,2,-6,1,-69
-69,1,-3,1,1,-2,1,-2,4,-1,1,1,1,1,2,3,2,2,1,-1,1,2,3,-1,1,3,1,2,4,5,1,5,2,2,4,4,6,3,8,2,4,2,2,5,5,5,7,2,4,3,2,4,5,3,5,5,3,4,4,7,8,5,8,6,8,7,4,9,5,8,6,6,6,5,7,3,5,8,2,1,4,9,8,11,4,7,6,9,7,2,1,5,2,3,7,4,10,6,6,6,5,9,4,7,3,3,4,5,5,6,1,3,4,11,5,7,3,5,3,7,6,3,4,1,4,6,2,1,4,4,1,4,1,4,4,4,1,3,4,1,2,-1,2,1,3,-1,1,-1,2,2,2,-1,1,-1,1,-3,3,1,-7,1,-68
-69,1,-3,1,1,-2,1,-2,4,-1,1,-1,2,1,2,3,2,2,1,-1,1,2,3,-1,2,2,1,2,4,5,1,5,2,2,4,4,6,3,8,2,4,2,2,5,5,5,7,2,4,3,3,3,5,3,5,5,3,4,4,7,7,6,8,6,8,7,4,9,5,8,6,6,6,5,7,3,5,8,2,1,4,9,8,11,4,7,6,9,7,2,2,4,2,3,6,5,10,6,6,6,5,9,4,7,3,3,4,5,5,6,1,3,4,11,4,8,3,5,3,7,6,3,4,1,4,6,2,1,4,4,1,4,1,4,4,4,1,3,4,1,2,-1,2,1,2,1,1,-1,2,2,2,-1,1,-1,1,-3,3,1,-7,1,-68
-69,1,-3,1,1,-2,1,-2,3,1,1,-1,2,1,2,3,2,2,1,-1,1,2,3,-1,2,2,1,2,4,5,1,5,3,1,3,5,5,4,8,2,4,2,2,5,5,5,7,2,4,3,3,3,5,3,5,5,2,4,5,6,8,6,7,7,8,7,4,9,5,8,6,6,5,6,6,4,5,8,2,1,4,9,8,10,5,7,6,9,7,2,2,3,3,1,8,5,10,6,6,6,5,9,4,7,3,3,5,4,4,7,1,3,5,10,5,7,3,5,3,7,6,3,4,1,3,7,2,1,3,5,1,4,1,4,6,2,1,3,4,1,2,-1,1,2,2,1,1,-1,2,2,2,-2,1,1,-3,3,1,-7,1,-68
-69,1,-3,1,1,-2,1,-2,3,1,1,-1,2,1,2,3,2,2,1,-1,1,2,3,-1,2,2,1,2,4,5,1,5,3,1,3,5,5,4,8,2,4,2,2,5,5,5,7,2,4,3,3,3,5,3,5,5,2,4,5,6,8,6,7,7,7,8,4,9,5,8,6,6,5,6,6,4,5,8,2,1,4,9,8,10,5,7,6,9,6,3,3,2,3,1,9,4,10,6,6,6,5,9,4,7,3,3,5,4,4,7,1,3,5,10,5,7,3,5,3,7,6,3,4,1,3,7,2,1,3,5,1,4,1,4,6,2,1,3,4,1,2,-1,1,2,2,1,1,-1,2,2,2,-2,1,1,-3,3,1,-7,1,-68
-69,1,-3,1,1,-2,1,-2,3,1,1,-1,1,2,2,3,2,2,1,-1,1,2,3,-1,2,2,1,2,4,5,1,5,3,1,3,5,5,4,8,2,4,2,2,5,5,5,7,2,4,3,3,3,5,3,5,5,2,4,5,6,8,6,7,7,7,8,4,9,5,8,6,6,5,6,6,4,5,8,2,1,4,9,8,10,5,6,6,10,6,3,3,2,3,1,9,4,10,6,6,6,6,8,4,7,3,3,5,4,4,7,1,3,5,10,5,7,3,5,3,7,6,3,4,1,3,7,2,1,3,5,1,4,1,4,6,2,1,3,4,1,2,-1,1,2,2,1,1,-1,2,2,2,-2,1,1,-3,3,1,-7,1,-68
-69,1,-3,1,1,-2,1,-2,4,1,-1,1,1,1,2,3,2,2,1,1,-1,2,3,-1,1,3,1,2,3,6,2,4,3,1,4,4,6,3,9,1,3,3,3,5,6,4,6,2,5,2,2,4,6,2,6,5,2,4,3,8,9,4,10,4,9,6,5,8,6,7,5,7,6,5,8,3,4,8,2,1,7,6,9,10,4,8,5,10,6,2,2,4,2,3,8,3,8,9,5,7,5,8,5,6,2,4,3,7,6,4,3,2,3,11,5,7,2,6,5,5,7,2,4,1,6,4,2,1,4,4,2,3,2,3,3,5,3,1,4,1,1,1,2,1,3,-1,1,-1,2,2,2,-1,1,-1,1,-3,3,1,-7,1,-68
-69,1,-3,1,1,-2,1,-2,4,1,-1,1,1,1,2,3,2,2,1,1,-1,2,3,-1,1,3,1,2,3,6,2,4,3,1,4,4,7,2,9,1,3,3,3,5,4,6,6,2,5,2,2,4,6,2,5,6,2,4,3,8,9,4,10,4,9,6,5,8,6,7,5,7,6,5,8,3,4,8,2,1,7,6,9,10,4,7,6,10,6,2,2,4,2,3,8,3,8,8,6,7,5,8,5,6,2,4,3,7,5,5,3,2,3,11,5,7,2,6,5,5,7,2,4,1,6,4,2,1,4,4,2,3,2,3,3,5,3,1,4,1,2,-1,2,1,3,-1,1,-1,2,2,2,-1,1,-1,1,-3,3,1,-7,1,-68
