0.0000000,0.000#0.010#0.020#0.030#0.040#0.050#0.070#0.990#0.410#0.980#0.090#0.430#0.400#0.920#0.930#0.960#0.970#0.950#0.100#0.160#0.220#0.440#0.230#0.390#0.150#0.190#0.240#0.250#0.460#0.550#0.110#0.200#0.210#0.260#0.280#0.320,1.667e-01,-00000030,000000029,0,000000001,000000354,000000000,000000000
-64,1,-26,1,-3,1,-2,1,-7,2,-6,3,1,-1,2,1,2,3,2,-1,1,-1,1,1,2,4,1,2,1,3,3,4,-1,6,2,4,6,2,5,3,3,4,6,3,-1,4,-1,4,4,7,5,7,5,6,5,4,5,12,8,5,13,3,8,8,6,8,5,15,6,5,8,14,8,3,7,6,6,7,7,14,2,7,6,6,8,9,7,8,12,7,10,7,5,12,8,12,5,5,6,5,2,5,12,12,4,7,5,5,7,3,4,2,6,5,2,4,3,4,2,2,5,6,1,5,2,3,4,2,2,2,3,3,-1,2,2,1,2,2,1,1,4,2,2,-1,1,2,-1,2,2,-1,2,1,1,-9,1,-1,1,-1,1,-2,1,-3,1,1,-3,1,-2,2,-70
-66,1,-26,1,-3,1,-2,1,-7,2,-6,3,1,-1,2,1,2,3,2,-1,1,-1,1,1,1,5,1,2,1,3,3,4,-1,6,2,3,7,2,5,3,3,4,5,4,-1,4,-1,3,5,7,5,7,5,6,5,4,5,12,8,4,14,3,8,8,6,7,6,15,6,5,7,14,9,2,7,7,6,7,7,14,2,7,6,5,9,8,8,8,12,6,11,6,6,12,6,14,5,5,6,5,2,5,11,13,4,7,5,5,6,4,4,2,6,4,3,4,3,4,2,1,6,6,1,5,2,2,5,2,2,2,3,3,-1,2,2,1,1,3,1,1,4,2,2,-1,1,2,-1,1,3,-1,2,1,1,-9,1,-1,1,-2,1,-1,1,-3,1,1,-3,1,-2,2,-68
-66,1,-26,1,-3,1,-2,1,-7,2,-6,4,-2,2,1,2,3,2,-1,1,1,-1,1,2,4,2,2,-1,6,-1,4,-1,7,2,4,5,2,5,3,4,3,6,3,1,3,1,4,3,8,4,8,5,5,7,2,7,10,10,3,13,4,8,8,6,7,5,15,6,8,6,14,7,3,8,5,7,6,9,12,4,5,6,8,7,10,7,8,10,10,7,7,8,10,8,12,4,6,6,4,2,7,12,11,4,7,5,6,5,3,4,4,6,3,2,5,3,3,2,3,4,6,1,6,1,3,5,3,-1,3,2,3,-1,2,2,1,3,1,1,1,4,2,2,-1,1,2,-1,2,2,-1,2,1,1,-9,1,-1,1,-1,1,-2,1,-3,1,1,-3,1,-2,2,-68
-69,1,-26,1,-3,1,-2,1,-7,2,-6,3,1,-1,2,1,2,3,2,-1,1,-1,1,1,2,4,1,2,1,3,3,4,-1,6,2,4,6,2,5,3,3,4,6,3,-1,4,-1,4,4,7,5,7,6,5,5,4,6,11,8,5,13,3,8,8,6,8,5,15,6,5,8,14,8,3,8,5,6,7,7,14,2,7,6,7,7,9,7,9,11,7,10,7,6,11,9,12,4,5,6,5,2,6,11,12,4,7,6,4,7,3,4,2,6,5,2,4,3,4,2,2,5,6,1,5,2,3,4,2,2,2,3,3,-1,2,2,1,3,1,1,1,4,2,2,-1,1,2,-1,2,2,-1,2,1,1,-9,1,-1,1,-1,1,-2,1,-3,1,1,-3,1,-2,2,-65
-69,1,-26,1,-3,1,-2,1,-7,2,-6,3,1,-1,2,1,2,3,2,-1,1,-1,1,1,1,5,1,2,1,3,3,4,-1,6,2,3,7,2,5,3,3,4,5,4,-1,4,-1,3,5,7,5,7,5,6,5,4,5,12,8,4,14,3,8,8,6,7,6,15,6,5,7,14,9,2,7,7,6,7,7,14,2,7,6,5,9,8,8,8,12,6,11,6,6,12,6,14,5,5,6,5,2,5,11,13,4,7,5,5,6,4,4,2,6,4,3,4,3,4,2,1,6,6,1,5,2,2,5,2,2,2,3,3,-1,2,2,1,1,3,1,1,4,2,2,-1,1,2,-1,1,3,-1,2,1,1,-9,1,-1,1,-2,1,-1,1,-3,1,1,-3,1,-2,2,-65
-69,1,-26,1,-3,1,-2,1,-7,2,-6,3,1,-1,2,-1,3,3,1,1,-1,1,1,-1,2,5,1,2,1,2,4,3,1,6,2,2,8,2,3,5,3,4,5,2,2,4,-1,2,5,7,5,6,5,7,5,5,5,10,8,5,13,4,7,8,7,7,7,10,10,3,8,11,11,5,6,7,5,8,5,16,3,4,6,6,10,5,10,10,9,9,11,5,6,11,6,15,5,4,7,5,3,4,10,12,7,6,6,4,6,4,5,2,6,3,4,4,2,4,2,2,6,3,4,3,4,2,2,5,2,2,3,2,1,-1,3,2,1,3,1,1,4,1,2,1,-1,2,1,1,2,1,2,1,1,-9,1,-1,1,-2,1,-1,1,-3,1,1,-3,1,-2,2,-65
-70,1,-25,1,-3,1,-2,1,-7,2,-6,3,1,-1,2,-1,3,3,1,1,-1,1,1,-1,2,5,1,2,1,2,4,2,2,5,3,2,8,2,3,5,3,3,5,3,2,4,-1,2,4,7,6,6,5,7,3,6,6,8,10,5,12,5,6,7,9,6,8,9,11,3,8,11,11,5,6,7,4,6,7,15,3,6,6,6,8,7,10,8,11,9,11,3,7,12,6,15,5,4,6,6,3,3,10,10,10,6,6,4,6,4,4,2,6,4,4,4,2,4,2,2,5,3,5,3,4,2,2,5,2,1,4,1,2,-1,3,2,1,3,1,1,4,1,2,1,-1,2,1,1,2,1,2,1,1,-9,1,-1,1,-2,1,-1,1,-3,1,1,-3,1,-2,2,-65
-69,1,-26,1,-3,1,-2,1,-7,2,-6,3,1,-1,2,-1,3,3,1,1,1,-1,1,-1,2,5,1,2,1,2,4,3,1,6,2,2,8,2,4,4,3,4,5,2,2,4,-1,3,4,7,5,7,4,7,5,5,5,10,10,3,13,4,7,9,6,7,7,13,7,4,8,11,11,4,6,7,6,7,7,15,2,5,7,5,10,4,11,9,10,8,11,6,5,12,6,15,4,5,6,5,3,4,11,13,5,6,6,4,6,4,5,2,6,3,4,4,3,3,2,2,6,5,2,4,3,2,2,5,2,2,3,2,1,1,2,2,1,3,1,1,4,1,3,-2,2,1,1,2,1,2,1,1,-9,1,-1,1,-2,1,-1,1,-3,1,1,-3,1,-2,2,-65
-64,1,-26,1,-3,1,-2,1,-7,2,-6,3,1,-1,2,1,2,3,2,-1,1,-1,1,1,1,5,1,2,1,2,4,4,-1,6,2,3,7,2,5,3,3,4,5,3,1,4,-1,3,5,7,5,7,5,6,5,4,5,12,8,3,15,2,9,7,7,7,6,15,6,4,8,14,9,2,7,7,6,6,8,14,2,7,5,6,9,7,9,8,10,8,11,6,6,12,6,14,4,6,6,5,2,5,11,13,4,7,5,4,7,3,5,2,6,4,3,4,3,4,2,1,6,6,1,4,3,2,5,2,2,2,3,3,-1,2,2,1,1,3,1,1,4,2,2,-1,1,2,-1,1,3,-1,2,1,1,-9,1,-1,1,-2,1,-1,1,-3,1,1,-3,1,-2,2,-70
-65,1,-25,1,-3,1,-3,1,-6,2,-6,2,2,-1,2,-1,3,2,1,2,-1,1,1,-1,2,2,3,3,1,1,5,1,3,3,4,3,5,4,4,4,3,4,5,3,2,3,1,1,5,6,6,7,4,7,3,6,7,7,9,7,10,7,5,6,9,7,8,8,10,5,9,11,9,7,4,8,5,6,5,15,5,6,5,6,9,6,10,8,11,9,9,5,7,10,9,12,7,5,6,6,2,3,8,12,11,5,5,6,5,4,4,3,5,5,4,2,4,4,2,2,4,3,6,1,6,1,2,6,2,1,4,1,2,-1,2,3,-1,3,1,2,2,3,1,2,-1,2,1,1,2,1,1,1,2,-9,1,-1,1,-2,1,-1,1,-4,2,-4,1,-1,1,1,-69
-65,1,-26,1,-3,1,-2,1,-7,2,-5,2,2,-2,2,1,2,3,2,-1,1,1,-1,1,2,4,2,2,-1,6,-1,4,2,5,3,3,5,3,4,3,5,2,6,3,2,2,1,4,4,7,4,8,5,6,6,3,6,10,10,6,10,4,8,8,7,6,7,14,5,8,6,15,7,4,6,7,6,6,10,10,4,5,7,8,7,9,7,10,8,11,7,6,8,10,8,12,5,5,6,4,2,9,11,10,5,6,6,5,6,2,4,4,6,4,1,6,2,3,2,3,4,6,1,6,1,3,5,3,-1,4,1,3,-1,2,3,-1,3,1,1,2,3,2,2,-1,1,2,-1,2,2,-1,2,1,1,-9,1,-1,1,-1,1,-1,1,-4,1,1,-3,1,-2,2,-69
-66,1,-26,1,-3,1,-2,1,-7,2,-6,3,1,-1,2,-1,3,3,2,-1,1,-1,1,1,1,5,1,2,1,2,4,3,1,6,2,3,7,2,4,4,3,4,5,2,2,4,-1,3,5,6,5,8,5,6,5,4,5,10,10,3,15,2,8,8,7,7,6,13,8,4,8,12,11,2,7,7,5,7,8,14,2,6,6,5,10,7,9,8,10,8,11,6,6,12,5,15,4,6,5,5,3,5,11,13,4,6,6,4,6,4,5,2,6,4,3,4,3,3,2,2,6,5,2,4,3,2,5,2,2,2,3,2,1,2,1,2,1,3,1,1,4,2,2,-1,1,1,1,1,3,-1,2,1,1,-9,1,-1,1,-2,1,-1,1,-3,1,1,-3,1,-2,2,-68
-65,1,-26,1,-3,1,-2,1,-7,2,-6,4,-2,2,1,2,3,2,-1,1,1,-1,1,2,4,2,2,-1,6,-1,4,-1,7,2,4,5,2,5,3,4,3,6,3,2,2,1,4,4,7,4,8,5,5,7,3,6,10,10,3,13,4,8,8,6,7,5,15,6,8,6,14,7,4,7,5,8,5,10,11,4,5,7,7,7,10,7,8,10,10,7,7,8,10,8,12,4,6,6,4,2,8,11,11,4,7,6,5,5,3,4,4,6,3,2,6,2,3,2,3,4,6,1,6,1,3,5,3,-1,3,2,3,-1,2,2,1,3,1,1,1,4,2,2,-1,1,2,-1,2,2,-1,2,1,1,-9,1,-1,1,-1,1,-2,1,-3,1,1,-3,1,-2,2,-69
-66,1,-26,1,-3,1,-2,1,-7,2,-5,2,2,-2,2,1,2,3,2,-1,1,1,-1,1,2,4,2,2,-1,6,-1,4,1,6,2,4,5,2,5,3,5,2,6,3,2,2,1,4,4,7,4,8,5,5,7,3,6,10,10,5,11,4,8,8,7,6,7,14,5,8,6,15,7,4,6,7,6,6,9,11,4,5,7,7,8,9,7,9,9,11,7,6,8,10,8,12,5,5,6,4,2,9,11,10,5,6,6,5,6,2,4,4,6,4,1,6,2,3,2,3,4,6,1,6,1,3,5,3,-1,4,1,3,-1,2,3,-1,3,1,1,1,4,2,2,-1,1,2,-1,2,2,-1,2,1,1,-9,1,-1,1,-1,1,-1,1,-4,1,1,-3,1,-2,2,-68
-65,1,-25,1,-3,1,-2,1,-7,2,-6,2,2,-1,2,-1,3,3,1,1,-1,1,1,-1,2,3,3,2,1,2,4,2,2,4,3,3,6,3,4,4,4,3,5,3,2,4,-1,1,5,6,6,7,5,6,3,7,6,7,9,7,11,6,6,6,8,7,8,9,10,5,8,11,10,6,6,7,4,6,6,15,4,6,6,5,9,6,11,8,11,8,10,4,8,11,7,14,6,4,6,6,2,4,9,10,11,5,7,4,6,3,4,3,5,5,4,2,4,4,2,2,5,3,5,3,4,2,2,5,2,1,4,1,2,-1,3,2,-1,3,1,2,3,2,1,2,-1,2,1,1,2,1,2,-1,2,-9,1,-1,1,-2,1,-1,1,-4,2,-3,1,-2,1,1,-69
-65,1,-25,1,-4,1,-2,1,-6,1,1,-5,2,2,-1,1,1,2,3,1,2,-1,1,1,-1,1,3,3,2,2,1,5,1,3,2,5,3,5,3,4,4,3,4,4,5,2,2,2,1,5,6,4,7,6,5,5,6,7,4,8,10,8,9,5,7,8,8,7,8,11,5,7,9,13,7,3,7,6,7,5,13,7,4,6,6,9,6,11,5,13,5,11,7,7,9,9,11,10,4,6,5,3,3,8,12,9,5,7,5,6,5,3,4,5,4,4,2,5,4,1,2,4,4,6,1,5,2,2,6,2,1,3,1,3,-1,2,3,-1,3,1,1,3,3,1,2,-1,2,1,-1,2,2,-1,2,1,1,-9,1,1,-2,1,-1,1,-4,2,-4,1,-1,1,1,-69
-65,1,-26,1,-3,1,-2,1,-7,2,-6,4,-2,2,1,2,3,2,-1,1,1,-1,1,2,4,2,1,1,4,2,4,-1,7,1,4,6,2,5,3,3,4,6,3,-1,4,1,4,3,7,5,8,5,5,6,3,7,10,9,4,13,4,8,8,6,7,5,15,6,7,7,14,7,3,8,5,6,7,9,12,4,5,6,7,8,9,8,8,10,8,9,7,6,11,9,12,4,5,7,4,2,7,12,11,4,7,5,6,5,3,4,2,8,3,2,5,2,4,2,2,5,6,1,6,1,3,5,3,-1,3,2,3,-1,2,2,1,3,1,1,1,4,2,2,-1,1,2,-1,2,2,-1,2,1,1,-9,1,-1,1,-1,1,-2,1,-3,1,1,-3,1,-2,2,-69
-65,1,-26,1,-3,1,-2,1,-7,2,-6,3,1,-1,2,1,2,3,2,-1,1,-1,1,1,2,4,2,1,1,3,3,4,-1,7,1,4,6,2,5,3,3,4,6,3,-1,4,-1,4,4,7,5,7,6,5,5,4,6,11,8,5,13,3,9,7,6,8,5,15,6,6,7,14,8,3,8,5,6,7,8,13,2,7,6,7,7,10,7,8,11,7,10,7,6,11,9,12,4,5,6,5,2,7,10,12,4,8,5,5,6,3,4,2,6,5,2,4,3,4,2,2,5,6,1,5,2,3,4,2,2,3,2,3,-1,2,2,1,3,1,1,1,4,2,2,-1,1,2,-1,2,2,-1,2,1,1,-9,1,-1,1,-1,1,-2,1,-3,1,1,-3,1,-2,2,-69
-66,1,-26,1,-3,1,-2,1,-7,2,-6,3,1,-1,2,-1,3,3,1,1,-1,1,1,-1,2,5,1,2,1,2,4,3,1,6,2,2,8,2,3,5,3,4,5,2,2,4,-1,2,5,7,5,6,5,7,5,5,5,10,8,5,13,4,7,8,7,7,7,10,10,3,8,11,11,5,6,7,5,8,5,16,3,4,6,6,10,5,10,10,9,9,11,5,6,11,6,15,5,4,7,5,3,4,10,12,7,6,6,4,6,4,5,2,6,3,4,4,2,4,2,2,6,3,4,3,4,2,2,5,2,2,3,2,1,-1,3,2,1,3,1,1,4,1,2,1,-1,2,1,1,2,1,2,1,1,-9,1,-1,1,-2,1,-1,1,-3,1,1,-3,1,-2,2,-68
-67,1,-26,1,-3,1,-2,1,-7,2,-5,2,2,-2,2,1,3,2,2,-1,1,1,-1,1,3,3,2,2,1,5,-1,4,2,5,3,4,4,3,4,3,5,2,6,3,2,2,1,4,4,7,4,9,4,6,6,3,6,10,10,7,9,4,8,9,6,6,8,13,5,8,7,14,8,3,6,7,6,6,11,9,4,5,7,8,7,10,6,10,8,11,7,6,9,9,8,13,5,4,6,4,2,9,11,10,5,6,6,5,6,2,4,4,6,4,1,6,2,3,2,3,4,6,1,6,1,3,5,3,-1,4,1,3,-1,2,3,-1,3,1,1,2,3,2,2,-1,1,2,-1,2,2,-1,2,1,1,-9,1,-1,1,-1,1,-1,1,-4,1,1,-3,1,-1,1,1,-67
-64,1,-26,1,-3,1,-2,1,-7,2,-6,3,1,-1,2,-1,3,3,1,1,1,-1,1,1,1,5,1,2,1,2,4,3,1,6,2,3,7,2,4,4,3,4,5,2,2,4,-1,3,5,6,5,7,6,5,5,5,5,10,10,3,14,3,8,8,6,8,6,13,7,5,8,12,11,2,7,7,5,7,8,14,2,6,6,5,10,5,11,8,10,8,11,6,6,12,5,15,4,6,5,5,3,5,11,13,4,6,6,4,6,4,5,2,6,4,3,4,3,3,2,2,6,5,2,4,3,2,5,2,2,2,3,2,1,2,1,2,1,3,1,1,4,1,3,-1,1,1,1,1,3,-1,2,1,1,-9,1,-1,1,-2,1,-1,1,-3,1,1,-3,1,-2,2,-70
-65,1,-26,1,-3,1,-2,1,-6,1,1,-5,2,2,-1,1,1,1,4,1,2,-1,1,1,-1,1,3,3,2,2,1,5,-1,4,2,5,3,4,4,3,5,3,4,3,6,2,2,2,1,5,5,5,5,8,4,6,6,7,2,10,10,7,9,6,6,9,8,6,9,10,5,8,9,13,7,3,7,6,7,5,12,8,4,6,6,9,6,10,6,13,5,11,7,7,9,8,9,13,4,5,6,3,3,8,11,10,5,6,6,6,5,2,5,5,4,4,1,6,3,2,2,3,4,7,1,5,1,3,6,2,1,3,1,3,-1,2,3,-1,3,1,1,3,2,2,2,-1,2,1,-1,2,2,-1,2,1,1,-9,1,1,-2,1,-1,1,-4,2,-4,1,-1,1,1,-69
-65,1,-26,1,-3,1,-2,1,-6,1,1,-5,2,2,-2,2,1,3,2,2,-1,1,1,-1,1,3,3,2,2,1,5,-1,4,2,5,3,4,4,3,5,3,4,3,6,2,2,2,1,5,5,5,4,9,4,6,6,5,4,10,10,7,9,5,7,9,8,6,6,13,5,8,8,13,8,3,6,7,7,5,11,9,4,5,7,9,6,10,6,12,6,11,7,7,9,8,8,13,5,5,5,4,2,9,11,10,5,6,6,6,5,2,4,5,5,4,1,6,2,3,2,3,4,7,-1,6,1,3,5,3,-1,4,1,3,-1,2,3,-1,3,1,1,2,3,2,2,-1,1,2,-1,2,2,-1,2,1,1,-9,1,1,-2,1,-1,1,-4,2,-4,1,-1,1,1,-69
-65,1,-26,1,-3,1,-2,1,-7,2,-6,3,1,-1,2,1,2,3,2,-1,1,-1,1,1,1,5,1,2,1,3,3,4,-1,6,2,4,6,2,5,3,3,4,5,4,-1,4,-1,3,5,7,5,7,5,6,5,4,5,12,8,5,13,3,8,8,6,8,5,15,6,5,8,14,8,3,6,7,6,7,7,14,2,7,6,6,8,8,8,8,12,7,10,7,5,12,6,14,5,5,6,5,2,5,11,13,4,7,5,5,7,3,4,2,6,5,2,4,3,4,2,1,6,6,1,5,2,3,4,2,2,2,3,3,-1,2,2,1,1,3,1,1,4,2,2,-1,1,2,-1,2,2,-1,2,1,1,-9,1,-1,1,-1,1,-2,1,-3,1,1,-3,1,-2,2,-69
-65,1,-26,1,-3,1,-2,1,-7,2,-6,3,1,-1,2,-1,3,3,1,1,1,-1,1,-1,2,5,1,2,1,2,4,3,1,6,2,3,7,2,4,4,3,4,5,2,2,4,-1,3,4,7,5,7,4,7,5,5,5,10,10,3,14,3,8,8,6,7,7,13,7,4,8,12,11,3,6,7,6,7,7,15,2,6,6,5,10,5,11,8,10,8,11,6,5,13,5,15,4,6,5,5,3,5,11,13,4,6,6,4,6,4,5,2,6,4,3,4,3,3,2,2,6,5,2,4,3,2,4,3,2,2,3,2,1,2,1,2,1,3,1,1,4,1,3,-1,1,1,1,1,3,-1,2,1,1,-9,1,-1,1,-2,1,-1,1,-3,1,1,-3,1,-2,2,-69
-66,1,-25,1,-3,1,-3,1,-6,2,-6,2,2,-1,2,-1,3,2,1,2,-1,1,1,-1,2,2,3,3,1,2,4,2,2,4,3,3,6,3,4,4,3,4,5,3,2,4,-1,1,5,6,6,7,5,6,3,7,6,7,9,7,11,6,6,6,8,7,8,9,10,5,8,11,9,7,6,7,4,6,6,15,4,6,6,5,9,6,10,9,10,9,10,4,7,11,8,14,6,4,6,6,2,4,8,11,11,5,7,4,6,3,4,3,5,5,4,2,4,4,2,2,4,4,5,2,5,2,2,5,2,1,4,1,2,-1,2,3,-1,3,1,2,3,2,1,2,-1,2,1,1,2,1,2,-1,2,-9,1,-1,1,-2,1,-1,1,-4,2,-3,1,-2,1,1,-68
