0.0000000,0.000#0.740#0.630#0.620#0.550#0.640#0.720#0.750#0.770#0.700#0.860#0.870#0.330#0.510#0.650#0.730#0.760#0.780#0.790#0.880#0.340#0.560#0.590#0.610#0.660#0.800#0.810#0.850#0.600#0.690#0.830#0.670#0.890#0.840#0.300#0.820#0.680#0.940#0.950,2.000e-01,-00000032,000000031,0,000000001,000000315,000000000,000000000
-85,4,-2,1,-3,1,-1,1,-1,1,1,-1,1,1,-4,2,1,-1,2,2,-1,2,1,1,1,2,2,3,2,5,5,2,1,2,2,3,3,5,1,2,3,1,7,4,6,3,3,8,4,9,4,7,4,8,4,8,10,8,10,7,9,9,6,12,4,8,10,15,6,10,7,7,8,8,4,12,7,9,12,15,9,5,8,10,7,8,8,7,6,9,8,5,11,6,9,2,8,2,7,3,4,7,9,4,6,5,1,3,2,5,3,4,4,5,3,2,7,2,5,4,4,3,1,2,3,1,1,-1,1,1,2,2,-2,2,1,1,1,3,-10,1,1,-1,1,-2,1,-69
-85,4,-2,1,-3,1,-2,1,1,1,-1,1,1,-4,2,1,-1,2,2,-1,2,1,1,1,2,2,3,2,4,6,2,1,2,2,3,3,5,1,2,3,1,7,4,5,4,3,7,5,9,4,6,5,5,7,7,11,8,10,6,9,10,6,11,5,8,8,16,7,10,7,7,8,7,5,12,7,9,12,15,8,6,6,10,9,8,8,6,6,10,7,6,11,6,9,2,8,2,7,2,5,7,9,4,5,6,1,3,2,5,3,4,4,5,3,2,7,2,4,5,4,3,1,2,3,1,1,-1,1,1,2,2,-2,2,1,1,1,2,1,-9,1,1,-1,1,-2,1,-69
-82,3,1,-2,1,-3,1,-1,1,1,1,-1,1,-1,1,-3,1,2,-1,1,1,2,1,2,-1,2,2,1,2,4,4,4,4,-1,3,2,3,2,3,4,2,2,2,5,5,5,2,4,5,7,7,7,6,6,5,7,5,11,6,12,7,7,10,7,11,7,6,7,13,11,10,9,4,10,7,5,7,9,10,13,12,9,9,6,9,8,7,6,11,7,9,5,7,13,5,8,3,9,1,5,5,4,8,6,7,5,5,2,1,3,3,5,3,3,8,1,4,6,3,3,5,4,4,-1,1,5,1,-1,1,-1,1,3,2,-2,1,1,2,1,2,1,-9,1,-1,1,1,-2,1,-72
-83,4,-2,1,-4,1,-1,1,1,1,-1,1,-1,1,-3,2,1,-1,1,1,2,1,2,-1,2,2,1,4,2,4,4,4,-1,3,2,3,2,5,2,2,2,2,6,5,4,4,2,5,9,5,8,5,6,5,7,5,11,9,9,8,8,11,5,11,6,6,7,14,11,11,7,5,9,8,4,9,8,11,11,14,8,9,6,8,10,5,9,8,7,9,7,5,13,5,10,1,9,2,6,3,5,7,7,6,5,6,1,1,4,3,4,3,4,7,3,2,6,3,4,4,4,4,-1,2,4,1,-1,1,1,-1,3,2,-2,1,1,2,1,2,1,-9,1,-1,1,1,-2,1,-71
-84,4,-2,1,-3,1,-1,1,-1,1,1,-1,1,1,-4,2,1,-1,2,2,-1,2,1,1,1,2,3,3,1,5,5,2,1,2,2,3,3,5,1,2,3,2,6,5,5,3,3,8,5,8,4,7,4,8,5,7,10,8,11,6,9,10,5,12,6,6,12,13,6,10,7,8,7,8,5,11,7,9,12,15,9,5,8,10,7,8,8,7,6,11,6,6,11,5,10,1,9,1,7,3,5,7,8,6,4,5,1,3,2,6,3,3,4,5,3,3,6,3,4,4,4,3,1,2,3,1,1,-1,1,1,2,2,-2,2,1,1,3,1,-10,1,1,-1,1,-2,1,-70
-84,3,1,-2,1,-3,1,-1,1,1,1,-1,1,-1,1,-3,1,2,-1,1,1,2,1,2,-1,2,2,1,2,4,4,4,4,-1,3,2,3,2,3,4,2,2,2,5,5,5,2,4,5,7,7,7,6,6,5,7,5,11,6,12,7,7,10,7,11,7,6,7,13,11,10,9,4,10,7,5,7,9,10,13,12,9,9,6,9,8,7,6,11,7,9,5,7,13,5,8,3,9,1,5,5,4,8,6,7,5,5,2,1,3,3,5,3,3,8,1,4,6,3,3,5,4,4,-1,1,5,1,-1,1,-1,1,3,2,-2,1,1,2,1,2,1,-9,1,-1,1,1,-2,1,-70
-84,2,2,-2,1,-3,1,-1,1,1,1,-1,1,-1,1,-4,3,-1,1,1,2,1,2,-1,2,1,2,2,4,3,5,3,1,2,3,2,3,3,4,2,1,3,4,5,5,3,4,5,7,6,7,6,6,6,7,4,10,8,10,8,7,8,10,10,8,5,6,14,11,10,7,7,10,5,4,9,10,9,11,12,11,9,5,8,10,6,7,12,6,10,4,8,11,6,7,5,8,2,5,5,3,9,5,8,4,6,2,1,3,3,5,3,3,6,3,4,6,2,2,6,4,5,-1,1,4,1,1,1,-1,1,3,2,-2,1,1,2,-1,3,1,-9,1,-1,1,-1,1,-1,1,-70
-84,1,3,-2,1,-3,1,-1,1,-1,2,-1,1,-1,1,-4,2,1,1,1,2,1,1,1,1,2,2,2,4,3,4,4,1,2,3,1,4,3,4,1,2,3,4,5,4,4,4,5,6,6,8,6,5,7,7,3,10,9,9,8,6,10,10,7,10,5,7,11,13,10,6,9,9,4,6,9,9,8,12,12,12,7,7,6,12,5,8,11,6,8,7,7,10,8,7,5,8,2,4,6,3,8,5,6,7,5,3,1,2,4,5,3,3,5,4,3,6,3,2,5,4,5,1,1,3,2,1,1,-1,1,2,3,-2,1,1,2,-1,3,1,-10,1,1,-1,1,-1,1,-70
-84,1,3,-2,1,-3,1,-1,1,-1,2,-1,1,-1,1,-4,2,1,-1,2,2,1,1,1,1,2,1,3,4,3,4,4,1,2,2,1,5,3,4,1,2,3,4,5,3,5,4,5,6,5,8,7,5,5,8,4,10,9,9,8,6,9,11,5,12,5,6,11,14,9,7,8,7,7,6,9,9,8,10,13,13,7,7,6,11,6,8,10,7,7,8,7,9,8,6,7,7,3,4,6,3,7,3,9,7,5,3,-1,3,4,5,3,3,4,5,3,6,3,2,5,4,5,1,1,2,3,1,1,-1,1,2,3,-2,1,1,2,-1,3,1,-10,1,1,-1,1,-1,1,-70
-85,4,-2,1,-3,1,-2,1,1,1,-1,1,-1,1,-3,2,1,-1,2,1,1,2,1,-1,2,2,1,4,2,4,5,3,1,2,2,3,2,5,2,2,3,1,7,4,5,4,2,8,5,7,6,6,5,5,7,7,11,8,9,7,9,10,5,12,5,7,9,16,6,11,7,7,7,8,5,12,5,11,12,15,6,8,6,10,8,8,7,8,6,10,7,5,12,6,9,2,8,2,6,3,5,7,8,5,5,6,1,2,3,5,2,4,5,5,3,2,6,3,4,5,4,3,1,2,3,1,1,-1,1,1,2,2,-2,1,2,1,1,2,1,-9,1,1,-1,1,-2,1,-69
-82,2,2,-2,1,-3,1,-1,1,1,1,-1,1,-1,1,-4,3,-1,1,1,2,1,2,-1,2,2,1,2,4,4,4,4,-1,3,2,2,3,3,4,2,2,2,5,5,4,3,4,5,7,6,8,5,7,5,7,5,10,7,11,7,8,10,7,11,7,6,7,12,11,11,9,4,10,7,3,8,10,10,11,13,10,9,5,9,8,7,6,12,7,9,5,7,12,5,8,4,8,2,5,5,4,8,6,7,5,5,2,1,3,3,5,3,3,7,2,4,6,3,1,7,3,5,-1,1,5,-1,1,1,-1,1,3,2,-2,1,1,2,1,2,1,-9,1,-1,1,1,-2,1,-72
-83,2,2,-2,1,-3,1,-1,1,1,1,-1,1,-1,1,-4,3,-1,1,1,2,1,2,-1,2,1,2,2,4,3,5,3,1,2,3,2,3,3,4,2,1,3,4,5,5,3,4,5,7,6,7,6,6,6,7,4,10,8,10,8,7,8,10,10,8,5,6,14,11,10,7,7,10,5,4,9,10,9,11,12,11,9,5,8,10,6,7,12,6,10,4,8,11,6,7,5,8,2,5,5,3,9,5,8,4,6,2,1,3,3,5,3,3,6,3,4,6,2,2,6,4,5,-1,1,4,1,1,1,-1,1,3,2,-2,1,1,2,-1,3,1,-9,1,-1,1,-1,1,-1,1,-71
-83,1,3,-2,1,-3,1,-1,1,-1,2,-1,1,-1,1,-4,2,1,-1,2,2,1,1,1,1,2,1,3,4,3,4,4,1,2,2,1,5,3,4,1,2,3,4,5,3,5,4,5,6,5,8,7,5,5,8,4,10,9,9,8,6,9,11,5,12,5,6,11,14,9,7,8,7,7,6,9,9,8,10,13,13,7,7,6,11,6,8,10,7,7,8,7,9,8,6,7,7,3,4,6,3,7,3,9,7,5,3,-1,3,4,5,3,3,4,5,3,6,3,2,5,4,5,1,1,2,3,1,1,-1,1,2,3,-2,1,1,2,-1,3,1,-10,1,1,-1,1,-1,1,-71
-83,1,3,-2,1,-3,1,-1,1,-1,2,-2,1,1,-4,2,1,-1,2,2,1,1,1,1,2,1,3,3,2,5,5,1,1,3,1,4,3,5,1,2,2,5,5,3,5,4,5,6,5,8,5,7,3,9,4,10,9,10,7,7,8,11,6,11,6,6,10,14,9,8,7,7,7,7,9,9,8,10,12,13,8,6,7,9,8,8,10,6,7,9,6,8,10,6,7,3,7,4,6,3,7,3,8,7,5,4,-1,3,3,6,3,3,3,5,4,5,4,2,5,4,5,1,1,2,3,1,1,-1,1,1,3,1,-1,1,1,2,-1,3,1,-10,1,1,-1,1,-1,1,-71
-84,4,-2,1,-3,1,-1,1,-1,1,1,-1,1,1,-4,2,1,-1,2,2,-1,2,1,1,1,2,2,3,2,5,5,2,1,2,2,3,3,5,1,2,3,1,7,4,6,3,3,8,4,9,4,7,4,8,4,8,10,8,10,7,9,9,6,12,4,8,10,15,6,10,7,7,8,8,4,12,7,9,12,15,9,5,8,10,7,8,8,7,6,9,8,5,11,6,9,2,8,2,7,3,4,7,9,4,6,5,1,3,2,5,3,4,4,5,3,2,7,2,5,4,4,3,1,2,3,1,1,-1,1,1,2,2,-2,2,1,1,1,3,-10,1,1,-1,1,-2,1,-70
-84,1,3,-2,1,-3,1,-1,1,-1,2,-1,1,-1,1,-4,2,1,-1,2,2,1,1,1,1,2,1,3,4,2,5,4,1,2,2,1,5,2,5,1,2,2,5,5,3,5,4,5,6,5,8,6,6,4,9,4,9,9,10,7,7,8,11,6,12,5,6,10,15,8,8,7,8,7,6,9,9,8,10,12,13,8,7,6,10,7,8,10,7,6,9,6,8,10,6,7,5,5,4,6,3,7,3,9,6,5,4,-1,3,3,6,3,3,4,5,3,5,4,2,5,4,5,1,1,2,3,1,1,-1,1,1,4,-2,1,1,2,-1,3,1,-10,1,1,-1,1,-1,1,-70
-84,1,3,-2,1,-3,1,-1,1,-1,2,-2,1,1,-4,2,1,-1,2,2,1,1,1,1,2,1,3,3,2,5,5,1,1,3,1,4,3,5,1,2,2,5,5,3,5,4,5,6,5,8,5,7,3,9,4,10,9,10,7,7,8,11,6,11,6,6,10,14,9,8,7,7,7,7,9,9,8,10,12,13,8,6,7,9,8,8,10,6,7,9,6,8,10,6,7,3,7,4,6,3,7,3,8,7,5,4,-1,3,3,6,3,3,3,5,4,5,4,2,5,4,5,1,1,2,3,1,1,-1,1,1,3,1,-1,1,1,2,-1,3,1,-10,1,1,-1,1,-1,1,-70
-85,4,-2,1,-3,1,-1,1,-1,1,1,-1,1,1,-4,2,1,-1,2,2,-1,2,1,1,1,2,3,3,1,5,5,2,1,2,2,3,3,5,1,2,3,2,6,5,5,3,3,8,5,8,4,7,4,8,5,7,10,8,11,6,9,10,5,12,6,6,12,13,6,10,7,8,7,8,5,11,7,9,12,15,9,5,8,10,7,8,8,7,6,11,6,6,11,5,10,1,9,1,7,3,5,7,8,6,4,5,1,3,2,6,3,3,4,5,3,3,6,3,4,4,4,3,1,2,3,1,1,-1,1,1,2,2,-2,2,1,1,3,1,-10,1,1,-1,1,-2,1,-69
-83,1,3,-2,1,-3,1,-1,1,-1,2,-1,1,-1,1,-4,2,1,-1,2,2,1,1,1,1,2,1,3,4,2,5,4,1,2,2,1,5,2,5,1,2,2,5,5,3,5,4,5,6,5,8,6,6,4,9,4,9,9,10,7,7,8,11,6,12,5,6,10,15,8,8,7,8,7,6,9,9,8,10,12,13,8,7,6,10,7,8,10,7,6,9,6,8,10,6,7,5,5,4,6,3,7,3,9,6,5,4,-1,3,3,6,3,3,4,5,3,5,4,2,5,4,5,1,1,2,3,1,1,-1,1,1,4,-2,1,1,2,-1,3,1,-10,1,1,-1,1,-1,1,-71
-84,4,-2,1,-3,1,-2,1,1,1,-1,1,-1,1,-3,2,1,-1,2,1,1,2,1,-1,2,2,1,4,2,4,5,3,1,2,2,3,2,5,2,2,3,1,7,4,5,4,1,9,5,7,6,5,6,5,7,6,11,9,9,7,9,10,5,12,5,7,8,12,11,11,7,6,8,8,5,11,5,11,12,15,7,8,6,10,8,7,8,8,6,9,7,6,12,5,10,1,9,2,6,3,5,7,7,6,5,6,1,2,3,5,2,4,4,6,3,2,6,3,4,5,4,3,1,2,3,1,-1,1,1,-1,3,2,-2,1,1,2,1,2,1,-9,1,1,-1,1,-2,1,-70
-84,1,3,-2,1,-3,1,-1,1,-1,2,-2,1,1,-4,2,1,-1,2,2,1,1,1,1,2,1,3,3,1,6,4,2,1,2,2,4,2,5,1,2,3,2,8,3,5,3,5,6,6,7,5,7,3,8,5,8,10,11,7,7,8,11,5,12,6,5,12,13,6,10,8,8,7,7,8,8,9,9,10,17,8,4,9,9,7,9,9,6,7,9,7,6,12,5,8,1,9,2,6,4,5,6,8,7,3,5,1,3,2,6,3,3,4,5,3,4,6,2,5,4,5,1,1,2,3,1,1,-1,1,1,2,2,-2,2,1,1,3,1,-10,1,1,-1,1,-1,1,-70
-84,4,-2,1,-3,1,-2,1,1,1,-1,1,1,-4,2,1,-1,2,2,-1,2,1,1,1,2,2,3,2,4,6,2,1,2,2,3,3,5,1,2,3,1,7,4,5,4,3,7,5,9,4,6,5,5,7,7,11,8,10,6,9,10,6,11,5,8,8,16,7,10,7,7,8,7,5,12,7,9,12,15,8,6,6,10,9,8,8,6,6,10,7,6,11,6,9,2,8,2,7,2,5,7,9,4,5,6,1,3,2,5,3,4,4,5,3,2,7,2,4,5,4,3,1,2,3,1,1,-1,1,1,2,2,-2,2,1,1,1,2,1,-9,1,1,-1,1,-2,1,-70
-85,4,-2,1,-3,1,-2,1,1,1,-1,1,-1,1,-3,2,1,-1,2,1,1,2,1,-1,2,2,1,4,2,4,5,3,1,2,2,3,2,5,2,2,3,1,7,4,5,4,1,9,5,7,6,5,6,5,7,6,11,9,9,7,9,10,5,12,5,7,8,12,11,11,7,6,8,8,5,11,5,11,12,15,7,8,6,10,8,7,8,8,6,9,7,6,12,5,10,1,9,2,6,3,5,7,7,6,5,6,1,2,3,5,2,4,4,6,3,2,6,3,4,5,4,3,1,2,3,1,-1,1,1,-1,3,2,-2,1,1,2,1,2,1,-9,1,1,-1,1,-2,1,-69
-84,1,3,-2,1,-3,1,-1,1,-1,2,-2,1,1,-4,2,1,-1,2,2,1,1,1,1,2,1,3,3,1,5,5,2,1,2,2,3,3,5,1,2,3,2,8,3,5,3,3,8,6,7,4,7,4,8,5,7,10,9,10,7,8,11,4,13,6,5,12,13,6,10,7,8,7,8,6,10,7,10,11,15,9,5,8,10,7,8,10,6,6,10,6,7,11,4,10,1,9,1,7,4,5,6,8,6,4,5,1,3,2,6,3,3,4,5,3,3,7,2,4,4,4,3,1,2,3,1,1,-1,1,1,2,2,-2,2,1,1,3,1,-10,1,1,-1,1,-1,1,-70
-82,4,-2,1,-3,1,-2,1,1,1,-1,1,-1,1,-3,2,1,-1,1,1,2,1,2,-1,2,2,1,4,2,4,5,3,1,2,2,3,2,5,2,2,3,1,7,4,4,5,1,7,7,5,8,5,6,5,7,5,12,8,10,7,9,10,5,12,5,6,7,14,11,11,7,6,8,8,4,11,6,11,12,14,8,8,6,8,10,5,10,7,7,9,7,5,13,5,10,1,9,2,6,3,5,7,7,6,5,6,1,2,3,5,2,4,4,6,3,2,6,3,4,5,3,4,-1,2,4,1,-1,1,1,-1,3,2,-2,1,1,2,1,2,1,-9,1,-1,1,1,-2,1,-72
-84,1,3,-2,1,-3,1,-1,1,-1,2,-2,1,1,-4,2,1,-1,2,2,1,1,1,1,2,1,3,3,2,5,5,1,1,2,2,4,2,6,1,1,3,5,5,3,5,4,4,7,5,7,5,8,2,8,6,8,10,10,7,7,9,11,4,12,7,5,11,13,7,11,7,7,7,7,9,8,8,10,11,15,8,5,8,9,8,8,10,5,8,8,7,7,11,6,7,3,7,4,6,2,7,4,8,7,4,4,1,3,2,6,3,3,4,5,3,4,6,2,5,4,5,1,1,2,3,1,1,-1,1,1,3,1,-1,1,1,2,-1,3,1,-10,1,1,-1,1,-1,1,-70
-84,4,-2,1,-3,1,-2,1,1,1,-1,1,-1,1,-3,2,1,-1,2,1,1,2,1,-1,2,2,1,4,2,4,5,3,1,2,2,3,2,5,2,2,3,1,7,4,5,4,2,8,5,7,6,6,5,5,7,7,11,8,9,7,9,10,5,12,5,7,9,16,6,11,7,7,7,8,5,12,5,11,12,15,6,8,6,10,8,8,7,8,6,10,7,5,12,6,9,2,8,2,6,3,5,7,8,5,5,6,1,2,3,5,2,4,5,5,3,2,6,3,4,5,4,3,1,2,3,1,1,-1,1,1,2,2,-2,1,2,1,1,2,1,-9,1,1,-1,1,-2,1,-70
-85,2,2,-2,1,-3,1,-1,1,1,1,-1,1,-1,1,-4,3,-1,1,1,2,1,2,-1,2,2,1,2,4,4,4,4,-1,3,2,2,3,3,4,2,2,2,5,5,4,3,4,5,7,6,8,5,7,5,7,5,10,7,11,7,8,10,7,11,7,6,7,12,11,11,9,4,10,7,3,8,10,10,11,13,10,9,5,9,8,7,6,12,7,9,5,7,12,5,8,4,8,2,5,5,4,8,6,7,5,5,2,1,3,3,5,3,3,7,2,4,6,3,1,7,3,5,-1,1,5,-1,1,1,-1,1,3,2,-2,1,1,2,1,2,1,-9,1,-1,1,1,-2,1,-69
-85,2,2,-2,1,-3,1,-1,1,1,1,-1,1,-1,1,-4,3,-1,1,1,2,1,2,-1,2,1,2,2,4,3,5,4,-1,3,2,2,3,3,4,2,1,3,4,5,5,3,4,5,7,6,8,5,6,6,7,5,9,8,10,8,7,10,8,11,7,6,5,14,11,11,9,4,10,5,5,8,10,10,11,13,9,9,5,10,8,7,6,12,6,10,4,8,12,5,8,4,8,2,5,5,4,8,6,7,4,6,2,1,3,3,5,3,3,7,2,4,6,3,1,6,4,5,-1,1,4,1,1,1,-1,1,3,2,-2,1,1,2,1,2,1,-9,1,-1,1,1,-2,1,-69
