0.0000000,0.000#0.010#0.020#0.030#0.040#0.050#0.060#0.100#0.140#0.150#0.120#0.790#0.960#0.160#0.800#0.780#0.810#0.170#0.220#0.290#0.260#0.250#0.270#0.280#0.830#0.840#0.910#0.230#0.240#0.310#0.850#0.560#0.820#0.870#0.880#0.620#0.650#0.760#0.860#0.890#0.900#0.940#0.550#0.670#0.750#0.450#0.470#0.500#0.570#0.660#0.700#0.730#0.740#0.530,1.429e-01,-00000024,000000025,0,000000001,000000343,000000000,000000000
-60,1,-3,1,-10,1,-3,1,-7,1,1,1,-3,2,-1,2,1,-2,1,1,2,4,-3,1,1,-1,1,-2,2,-1,2,-1,3,-1,3,2,2,1,3,-1,2,2,-1,2,-1,1,2,3,4,1,5,3,3,5,-1,5,-1,8,2,4,4,-1,5,2,1,3,6,2,13,2,4,7,1,4,4,3,4,3,6,3,6,6,1,9,6,8,6,9,5,5,3,6,6,2,5,2,3,6,1,3,7,2,7,6,4,2,8,5,6,6,5,-1,3,4,8,2,1,4,3,3,11,6,5,7,3,2,3,4,-1,4,1,3,4,2,1,4,4,2,8,2,2,1,3,2,1,3,1,5,-1,1,1,1,1,1,1,-1,1,-1,2,2,-4,1,-2,1,-7,1,-2,1,1,-5,1,-1,1,-71
-55,1,-2,1,-10,1,-3,1,-8,1,1,1,-2,1,1,1,1,1,-1,1,1,1,4,1,-3,2,-1,1,-2,1,1,1,1,3,-1,3,1,2,2,1,2,1,1,2,-1,2,1,-1,3,2,5,3,5,2,5,1,4,1,5,5,4,3,1,1,6,1,2,3,6,8,6,4,6,3,3,4,1,5,4,6,4,1,9,2,5,9,7,6,7,9,4,4,7,5,3,4,2,4,4,3,1,8,3,4,5,5,5,5,5,6,5,5,4,2,3,4,7,1,4,3,3,9,5,5,7,6,3,1,5,1,2,2,3,2,4,2,1,7,1,4,6,1,3,2,2,2,1,2,3,3,-1,2,1,1,-1,2,-2,1,1,3,-4,1,-2,1,-8,1,-2,1,1,-4,1,-1,1,-77
-59,1,-3,1,-9,1,-3,1,-8,1,1,1,-3,2,-1,2,1,-2,1,2,1,4,-3,1,1,1,-3,2,-1,2,2,1,1,2,3,2,-1,3,-1,2,2,-1,2,-1,1,2,3,5,-1,5,3,5,3,3,2,2,6,2,6,2,-1,6,1,1,3,6,2,13,2,4,8,-1,5,3,4,3,3,6,3,9,3,1,9,8,6,6,11,4,4,4,6,5,4,4,2,4,4,1,3,8,5,4,6,5,-1,8,5,7,5,5,-1,3,5,7,2,1,4,4,2,11,7,4,7,4,1,5,2,1,3,1,3,4,2,1,4,5,2,7,2,2,2,2,2,1,3,2,4,-1,1,1,2,-1,1,1,-1,1,-1,2,2,-4,1,-1,1,-8,1,-2,1,1,-5,1,-1,1,-72
-59,1,-3,1,-9,1,-3,1,-8,1,1,1,-3,2,-1,2,1,-1,1,1,1,3,2,-3,2,-1,1,-3,2,-1,2,3,-1,1,3,2,2,-1,3,-1,2,2,-1,2,1,-1,2,3,5,1,4,4,4,3,3,2,2,7,2,6,1,1,5,1,1,3,6,5,10,2,5,7,-1,7,1,4,3,3,7,2,9,3,2,9,8,5,9,9,4,4,5,6,3,5,3,3,4,3,1,4,7,5,4,6,5,2,6,6,7,4,5,-1,4,4,7,2,2,3,5,2,10,7,6,6,4,-1,6,1,1,3,2,3,3,3,-1,5,4,4,5,2,3,1,2,2,2,2,2,4,-1,1,1,2,-1,1,1,-1,1,1,1,2,-4,1,-1,1,-8,1,-2,1,1,-5,1,-1,1,-72
-59,1,-3,1,-10,1,-3,1,-7,1,1,1,-3,2,-1,2,1,-2,1,2,1,4,-3,1,1,-1,1,-2,2,-1,2,1,2,-1,3,2,2,1,3,-1,2,2,-1,2,-1,1,2,3,5,-1,5,3,4,4,-1,5,1,7,2,5,3,-1,6,1,1,3,6,2,13,2,4,7,1,4,4,4,3,3,6,3,8,4,1,9,7,7,6,9,5,5,3,6,6,2,5,2,4,5,1,3,8,2,7,6,4,1,8,5,6,6,5,-1,3,5,7,2,1,4,4,2,11,6,5,7,3,2,4,3,-1,4,1,3,4,2,1,4,4,2,8,2,2,1,3,2,1,3,1,5,-1,1,1,1,1,1,1,-1,1,-1,2,2,-4,1,-1,1,-8,1,-2,1,1,-5,1,-1,1,-72
-55,1,-2,1,-10,1,-3,1,-8,1,1,1,-2,1,1,-1,2,1,-1,1,1,1,4,1,-3,2,-1,1,-2,1,1,1,1,3,-1,3,1,2,2,1,2,1,1,2,-1,2,1,-1,3,2,5,3,4,2,5,2,4,1,3,7,4,3,1,1,6,1,1,4,6,8,6,3,6,4,2,5,1,4,4,6,5,1,9,2,5,8,8,6,6,10,3,5,7,5,3,3,3,4,3,4,1,7,4,4,5,5,5,4,6,5,6,4,5,2,3,3,7,2,4,2,4,8,6,5,7,5,4,1,5,1,2,2,3,2,4,2,1,6,2,4,5,2,3,1,3,1,2,2,3,3,-1,2,1,1,-1,2,-2,1,1,3,-4,1,-2,1,-8,1,-2,1,1,-4,1,-1,1,-77
-55,1,-3,1,-9,1,-3,1,-8,1,1,1,-3,2,-1,2,1,-1,1,1,1,1,4,-3,1,1,1,-3,2,-1,2,2,1,1,2,3,2,-1,3,-1,2,2,-1,2,1,-1,2,3,5,-1,5,4,4,3,3,2,2,6,3,6,1,-1,6,1,1,3,6,4,11,2,5,7,-1,7,1,4,3,3,6,3,9,3,1,10,8,5,7,11,3,4,4,7,4,4,4,2,4,4,1,3,8,5,4,6,5,1,7,6,6,5,5,-1,3,5,7,2,1,4,4,2,11,7,5,7,3,1,5,2,1,3,2,2,4,2,1,5,4,3,6,2,2,2,2,2,2,2,2,4,-1,1,1,2,-1,1,1,-1,1,1,1,2,-4,1,-1,1,-8,1,-2,1,1,-5,1,-1,1,-76
-55,1,-3,1,-10,1,-3,1,-8,1,1,1,-2,1,1,2,1,-2,1,1,2,3,1,-2,1,1,-1,1,-2,1,1,1,1,3,-1,3,2,1,2,2,1,1,1,2,1,1,1,-1,3,3,4,4,4,2,5,1,4,1,6,4,4,3,1,1,6,1,2,5,4,9,5,4,7,2,3,4,1,5,4,7,3,2,9,1,5,9,8,5,8,8,4,4,7,5,3,4,2,4,5,2,3,7,2,4,7,5,3,5,6,6,5,4,4,2,4,4,6,2,3,3,3,10,5,6,7,4,3,2,4,1,2,2,3,3,4,1,2,6,1,4,7,1,2,3,1,2,1,2,3,3,-1,2,1,1,1,1,-2,1,1,3,-4,1,-2,1,-8,1,-2,1,1,-4,1,-1,1,-76
-55,1,-3,1,-10,1,-3,1,-8,1,2,-3,2,-1,2,1,-2,1,1,2,4,-3,1,1,-1,1,-2,1,1,2,-1,3,-1,3,2,2,1,2,1,2,2,-1,1,1,1,1,3,4,2,5,3,3,4,1,5,-1,7,3,4,3,1,4,3,1,2,7,2,12,2,5,6,2,4,4,2,4,3,7,3,6,6,-1,9,6,8,7,7,7,5,3,6,6,2,5,1,4,6,1,3,7,2,5,8,4,2,7,5,7,5,5,1,3,4,6,3,2,4,3,2,11,6,6,7,2,3,3,4,-1,3,2,3,3,3,1,3,5,2,8,2,1,2,3,2,1,2,1,4,2,1,1,1,1,1,1,-2,1,2,2,-4,1,-2,1,-7,1,-2,1,-1,1,-4,1,-1,1,-76
-55,1,-3,1,-10,1,-3,1,-7,1,1,1,-3,2,-1,2,1,-2,1,1,2,4,-3,1,1,-1,1,-2,2,-1,2,-1,3,-1,3,2,2,1,3,-1,2,2,-1,1,1,1,2,3,4,1,5,3,3,5,-1,5,-1,8,2,4,4,-1,5,2,1,3,6,2,13,2,4,7,1,4,4,3,4,2,7,3,6,6,1,9,6,8,6,9,5,5,3,6,6,2,5,2,3,6,1,3,7,2,6,7,4,2,8,5,6,5,6,-1,3,4,8,1,2,4,3,2,12,6,5,7,3,2,3,4,-1,4,1,3,3,3,1,3,5,2,8,2,1,2,3,2,1,3,1,4,1,1,1,1,1,1,1,-1,1,-1,2,2,-4,1,-2,1,-7,1,-2,1,1,-5,1,-1,1,-76
-55,1,-3,1,-10,1,-3,1,-8,1,2,-3,2,-1,2,1,-2,1,1,2,4,-3,1,1,-1,1,-2,1,1,2,-1,3,-1,3,2,2,1,2,1,1,3,-1,1,1,1,1,2,5,2,5,3,2,5,1,5,-1,6,4,4,3,1,4,3,1,2,5,4,12,2,4,7,2,4,3,3,4,3,7,3,5,7,-1,9,6,7,8,7,7,3,5,6,5,3,4,2,4,6,1,3,7,2,5,8,4,2,7,4,8,5,5,1,3,3,6,4,2,3,3,3,11,5,6,6,4,3,3,4,-1,2,3,3,3,3,1,2,6,2,8,2,1,2,3,2,1,1,2,4,2,1,1,1,1,1,1,-2,1,2,2,-4,1,-2,1,-8,1,-2,1,1,-4,1,-1,1,-76
-55,1,-3,1,-10,1,-3,1,-8,1,2,-3,1,1,2,1,-2,1,1,2,3,1,-2,1,1,-1,1,-2,1,1,2,-1,3,-1,3,2,2,1,2,1,1,2,1,1,1,1,1,2,4,3,5,3,2,5,1,4,1,6,4,4,3,1,2,5,1,2,5,4,10,4,4,7,2,3,4,2,5,3,7,3,4,7,1,9,6,7,7,6,8,4,4,7,5,3,4,2,4,6,1,3,7,2,4,9,4,2,6,5,8,3,7,1,3,3,5,5,2,3,3,3,10,6,6,6,4,3,2,4,1,2,3,2,3,4,1,2,6,2,8,2,1,2,3,2,1,1,2,4,2,1,1,1,1,1,1,-2,1,2,2,-4,1,-2,1,-8,1,-2,1,1,-4,1,-1,1,-76
-59,1,-3,1,-10,1,-3,1,-7,1,-1,2,-3,2,-1,2,1,-2,1,1,2,4,-3,1,1,-1,1,-2,2,-1,2,-1,3,-1,3,2,2,1,2,1,2,2,-1,1,1,1,1,3,4,2,5,3,3,5,-1,5,-1,8,2,4,4,-1,4,3,1,2,7,2,12,2,5,6,2,4,4,2,4,3,7,3,6,6,-1,9,6,8,7,7,7,5,3,6,6,2,5,1,4,6,1,3,7,2,5,8,4,2,7,6,6,5,6,-1,3,4,7,2,2,4,3,2,11,6,6,7,3,2,3,4,-1,3,2,3,3,3,1,3,5,2,8,2,1,2,3,2,1,2,2,4,1,1,1,1,1,1,1,-2,1,2,2,-4,1,-2,1,-7,1,-2,1,1,-5,1,-1,1,-72
-59,1,-3,1,-10,1,-3,1,-8,1,2,-3,2,-1,2,1,-2,1,1,2,4,-3,1,1,-1,1,-2,1,1,2,-1,3,-1,3,2,2,1,2,1,1,3,-1,1,1,1,1,2,5,2,5,3,2,5,1,5,-1,6,4,4,3,1,4,3,1,2,6,3,12,2,4,7,2,4,4,2,4,3,7,3,6,6,-1,9,6,7,8,7,7,3,5,6,5,3,4,2,4,6,1,3,7,2,5,8,4,2,7,4,8,5,5,1,3,3,6,4,2,4,2,3,11,5,6,6,4,3,3,4,-1,2,3,3,3,3,1,3,5,2,8,2,1,2,3,2,1,1,2,4,2,1,1,1,1,1,1,-2,1,2,2,-4,1,-2,1,-8,1,-2,1,1,-4,1,-1,1,-72
-60,1,-3,1,-9,1,-3,1,-8,1,1,1,-2,1,1,-1,2,1,-1,1,1,1,3,2,-3,2,-1,1,-2,1,1,-1,2,3,-1,2,2,2,2,-1,3,-1,2,2,-1,2,1,-1,3,2,5,2,3,4,5,2,3,2,2,7,3,5,1,1,5,1,1,5,5,6,8,2,5,7,1,6,1,4,3,5,5,2,10,2,2,11,8,4,8,10,3,5,5,6,2,5,3,3,4,4,-1,6,5,5,5,5,5,3,6,6,6,4,5,2,2,4,7,2,2,4,4,5,8,6,7,5,4,1,5,1,1,3,3,2,3,3,1,6,2,4,5,2,3,1,2,2,2,2,3,3,-1,1,2,1,-1,2,-2,1,1,2,1,-4,1,-1,1,-8,1,-2,1,1,-4,1,-2,1,-71
-55,1,-3,1,-9,1,-3,1,-8,1,1,1,-3,2,-1,2,1,-2,1,2,1,4,-3,1,1,1,-3,2,-1,2,2,1,1,2,2,3,-1,3,-1,2,2,-1,2,-1,1,2,3,5,-1,5,3,5,3,2,3,2,6,2,6,2,-1,6,1,1,3,6,2,13,2,4,8,-1,4,4,4,3,3,6,3,9,3,1,9,8,6,6,11,4,4,4,6,5,4,4,2,4,4,1,3,8,5,4,6,5,-1,8,5,7,5,5,-1,3,5,7,2,1,4,4,2,11,7,4,7,4,1,5,2,1,3,1,3,4,2,1,4,5,1,8,2,2,2,2,2,1,3,1,5,-1,1,1,2,-1,1,1,-1,1,-1,2,2,-4,1,-1,1,-8,1,-2,1,1,-5,1,-1,1,-76
-55,1,-3,1,-10,1,-3,1,-7,1,1,1,-3,2,-1,2,1,-2,1,2,1,4,-3,1,1,-1,1,-2,2,-1,2,-1,3,-1,3,2,2,1,3,-1,2,2,-1,2,-1,1,2,3,5,-1,5,3,4,4,-1,5,1,7,2,5,3,-1,6,1,1,3,6,2,13,2,4,7,1,4,4,3,4,3,6,3,7,5,1,9,6,8,6,9,5,5,3,6,6,2,5,2,4,5,1,3,8,2,7,6,3,2,8,5,6,6,5,-1,3,5,7,2,1,4,4,2,11,6,5,7,3,2,3,4,-1,4,1,3,4,2,1,4,4,2,8,2,2,1,3,2,1,3,1,5,-1,1,1,1,1,1,1,-1,1,-1,2,2,-4,1,-1,1,-8,1,-2,1,1,-5,1,-1,1,-76
-56,1,-2,1,-10,1,-3,1,-8,1,1,1,-2,1,1,-1,2,1,-1,1,1,1,4,1,-3,2,-1,1,-2,1,1,1,1,3,-1,3,1,2,2,1,2,1,1,2,-1,2,1,-1,3,2,5,3,5,1,6,1,4,1,3,7,4,3,1,1,6,1,1,4,6,8,6,3,6,4,3,4,1,4,4,6,5,1,9,2,5,9,7,6,6,10,3,5,7,5,3,3,3,4,3,4,1,8,3,4,5,5,5,4,6,6,5,4,5,2,3,3,8,1,4,2,4,8,6,5,7,6,3,1,5,1,2,2,3,2,4,2,1,6,2,4,5,2,3,1,3,1,2,2,3,3,-1,2,1,1,-1,2,-2,1,1,3,-4,1,-2,1,-8,1,-2,1,1,-4,1,-1,1,-76
-59,1,-3,1,-10,1,-3,1,-8,1,2,-3,1,1,2,1,-2,1,1,2,3,1,-2,1,1,-1,1,-2,1,1,2,-1,3,-1,3,2,2,1,2,1,1,2,1,1,1,1,1,2,4,3,5,3,2,5,1,4,1,6,4,4,3,1,2,5,1,2,5,4,10,4,4,7,2,3,4,2,5,3,7,3,4,7,1,9,6,7,7,6,8,4,4,7,5,3,4,2,4,6,1,3,7,2,4,9,4,2,6,5,8,3,7,1,3,3,6,4,2,3,3,3,10,6,6,6,4,3,2,5,-1,2,3,2,3,4,1,2,6,2,8,2,1,2,3,2,1,1,2,4,2,1,1,1,1,1,1,-2,1,2,2,-4,1,-2,1,-8,1,-2,1,1,-4,1,-1,1,-72
-57,1,-3,1,-10,1,-3,1,-8,1,2,-3,1,1,2,1,-2,1,1,2,4,-3,1,1,-1,1,-2,1,1,2,-1,3,-1,3,2,2,1,2,1,1,3,-1,1,1,1,1,2,4,3,5,3,2,5,1,5,-1,6,4,4,3,1,4,3,1,2,5,4,11,3,4,7,2,3,4,2,5,3,7,3,4,7,1,9,6,7,8,7,6,4,4,7,5,3,4,2,4,6,1,3,7,2,4,9,4,2,7,4,8,3,7,1,3,3,6,4,2,3,3,3,11,5,6,6,4,3,3,4,-1,2,3,3,2,4,1,2,6,2,8,2,1,2,3,2,1,1,2,4,2,1,1,1,1,1,1,-2,1,2,2,-4,1,-2,1,-8,1,-2,1,1,-4,1,-1,1,-74
-59,1,-3,1,-10,1,-3,1,-7,1,1,1,-3,2,-1,2,1,-2,1,1,2,4,-3,1,1,-1,1,-2,2,-1,2,-1,3,-1,3,2,2,1,3,-1,2,2,-1,1,1,1,2,3,4,1,5,3,3,5,-1,5,-1,8,2,4,4,-1,5,2,1,3,6,2,13,2,4,7,1,4,4,3,4,3,6,3,6,6,1,9,6,8,6,9,5,5,3,6,6,2,5,2,3,6,1,3,7,2,7,6,4,2,8,5,6,5,6,-1,3,4,8,1,2,4,3,3,11,6,5,7,3,2,3,4,-1,4,1,3,3,3,1,3,5,2,8,2,1,2,3,2,1,3,1,5,-1,1,1,1,1,1,1,-1,1,-1,2,2,-4,1,-2,1,-7,1,-2,1,1,-5,1,-1,1,-72
-59,1,-3,1,-10,1,-3,1,-8,1,1,1,-2,1,1,1,2,-2,1,1,1,4,1,-2,1,1,-1,1,-2,1,1,1,1,3,-1,3,2,1,2,1,2,1,1,2,-1,2,1,-1,3,3,4,4,4,2,5,1,4,1,5,5,4,3,1,1,6,1,2,4,5,8,6,4,6,3,3,4,1,5,4,6,4,1,10,1,5,9,7,6,8,8,4,4,7,5,3,4,2,4,4,3,2,7,3,4,5,7,3,5,5,7,5,4,4,2,4,3,7,1,4,3,3,9,6,5,6,6,3,1,5,1,2,2,3,2,4,2,1,7,1,4,7,1,2,3,1,2,1,2,3,3,-1,2,1,1,-1,2,-2,1,1,3,-4,1,-2,1,-8,1,-2,1,1,-4,1,-1,1,-72
-60,1,-2,1,-10,1,-3,1,-8,1,1,1,-2,1,1,-1,2,1,-1,1,1,1,4,1,-3,2,-1,1,-2,1,1,1,1,3,-1,3,1,2,2,1,2,1,1,2,-1,2,1,-1,3,2,5,3,5,1,6,1,4,1,4,6,4,3,1,1,6,1,1,4,6,8,6,3,6,4,3,4,1,4,4,6,5,1,9,2,5,9,7,6,6,10,3,5,7,5,3,3,3,4,3,4,1,8,3,4,5,5,5,4,6,6,5,4,5,2,3,3,8,1,4,3,3,9,5,5,7,6,3,1,5,1,2,2,3,2,4,2,1,7,1,4,5,2,3,1,3,2,1,2,3,3,-1,2,1,1,-1,2,-2,1,1,3,-4,1,-2,1,-8,1,-2,1,1,-4,1,-1,1,-72
-58,1,-3,1,-9,1,-3,1,-8,1,1,1,-2,1,1,-1,2,1,-1,1,1,1,3,2,-3,2,-1,1,-2,1,1,-1,2,3,-1,3,1,2,2,-1,3,1,1,2,-1,2,1,-1,3,2,5,2,3,4,5,2,4,1,2,7,4,4,1,1,5,1,1,5,5,9,5,2,6,6,1,6,1,4,3,5,5,2,10,2,3,10,8,4,8,10,3,5,5,6,2,5,3,3,4,4,-1,7,5,4,5,5,5,3,6,6,6,4,5,2,2,4,7,2,2,4,4,5,8,6,7,5,4,1,5,1,1,3,3,2,4,2,1,6,2,4,5,2,3,1,2,2,2,2,3,3,-1,1,2,1,-1,2,-2,1,1,2,1,-4,1,-1,1,-8,1,-2,1,1,-4,1,-2,1,-73
