0.0000000,0.000#0.200#0.150#0.180#0.120#0.140#0.160#0.220#0.130#0.190#0.210#0.100#0.170#0.230#0.300#0.080#0.290#0.110#0.090#0.240#0.250#0.270#0.280#0.310#0.890#0.040#0.050#0.060#0.070#0.970#0.030#0.260#0.870#0.990#0.850#0.860#0.880#0.980#0.900#0.800#0.820#0.830#0.840#0.810#0.360#0.790#0.910#0.370#0.940#0.950#0.380#0.920,1.111e-01,-00000015,000000020,0,000000001,000000315,000000000,000000000
-63,1,-8,1,-1,1,-6,2,-1,3,3,-1,2,-1,2,-1,2,1,1,-1,3,1,1,4,4,1,3,-1,4,2,3,3,5,6,2,4,3,10,5,8,11,4,6,11,9,4,10,4,6,5,5,6,13,8,3,5,4,6,4,4,6,7,10,6,4,11,7,7,8,12,6,10,9,5,4,7,6,2,4,9,5,8,7,5,7,6,7,4,5,3,7,4,3,7,2,2,3,2,7,4,3,2,2,2,6,1,2,2,2,-1,1,-3,1,1,-1,1,-3,2,-1,1,-2,1,-37,1,-76
-62,1,-8,1,-1,1,-6,2,-1,3,3,-1,2,-1,2,-1,2,1,1,-1,3,1,1,4,4,1,3,-1,4,2,3,3,5,6,2,4,3,10,5,8,11,4,6,9,10,5,10,4,6,5,5,6,13,8,3,5,4,6,4,4,5,8,10,6,4,11,7,7,8,12,6,10,9,5,4,7,6,2,4,9,5,8,7,5,7,6,7,4,5,3,7,4,3,7,1,3,3,2,6,5,3,2,2,2,6,1,2,2,2,-1,1,-3,1,1,-1,1,-3,2,-1,1,-2,1,-37,1,-77
-63,1,-8,1,-1,1,-6,2,1,2,3,1,1,1,1,1,2,-1,1,1,2,1,2,4,3,2,2,1,3,3,4,3,7,3,2,3,6,8,9,8,9,6,5,11,9,3,9,3,6,6,7,7,11,7,2,6,2,7,5,5,8,5,9,5,7,11,4,10,8,9,8,11,7,4,4,8,4,4,6,7,7,5,9,5,7,6,5,6,3,6,4,5,3,5,3,2,2,3,9,3,3,2,2,2,4,2,1,2,2,1,-4,1,1,-1,1,-2,1,1,-1,1,-2,1,-36,1,-77
-63,1,-8,1,-2,1,-5,2,-1,3,3,-1,2,-1,2,-1,2,1,-1,1,3,-1,2,2,6,-1,3,1,2,3,3,4,3,8,2,3,3,9,6,9,8,6,7,8,11,5,9,4,7,4,5,6,13,7,5,3,6,5,4,5,5,7,10,5,5,8,11,7,7,11,6,8,13,4,5,6,7,1,4,9,5,8,5,7,5,8,8,4,5,3,6,5,3,4,4,3,3,2,6,4,4,2,2,2,6,1,2,1,3,-1,1,-3,1,1,-1,1,-3,2,-1,1,-2,1,-37,1,-76
-64,1,-8,1,-1,1,-6,2,-1,3,3,1,1,1,1,-1,3,-1,1,-1,3,1,2,4,3,1,3,1,3,3,3,3,7,3,3,3,5,9,6,8,11,4,6,10,9,5,8,4,7,4,8,7,11,8,2,5,3,7,3,4,8,8,8,5,6,12,5,8,9,10,7,11,7,5,4,7,5,4,5,8,5,6,8,5,8,4,8,4,4,5,5,4,4,6,2,2,3,2,8,5,1,4,1,2,5,2,1,2,2,1,-4,1,1,-1,1,-2,1,1,-1,1,-2,1,-36,1,-76
-62,1,-8,1,-1,1,-6,2,-1,3,3,1,1,1,1,-1,3,-1,1,-1,3,1,2,4,3,1,3,1,3,3,3,3,7,3,3,3,5,9,6,8,11,4,6,10,9,4,9,4,7,4,8,7,11,8,1,6,3,7,3,4,8,8,7,6,6,12,5,8,9,10,7,10,8,5,4,7,5,4,5,7,6,6,8,5,8,4,8,4,4,5,5,4,4,6,2,2,3,2,8,4,2,3,2,1,6,2,1,2,2,1,-4,1,1,-1,1,-2,1,1,-1,1,-2,1,-36,1,-78
-64,1,-8,1,-1,1,-6,2,1,2,3,1,1,1,1,1,2,-1,1,1,2,1,2,4,3,1,3,1,3,3,4,3,7,3,2,3,6,8,8,8,10,5,4,13,9,3,7,5,6,4,8,8,10,8,2,5,3,7,4,3,10,6,8,5,7,12,4,10,8,9,7,11,7,5,4,8,4,4,6,7,7,5,8,4,8,5,7,6,2,5,6,4,3,6,2,3,2,3,9,3,2,3,1,2,5,2,1,2,2,1,-4,1,1,-1,1,-2,1,1,-1,1,-2,1,-36,1,-76
-62,1,-8,1,-1,1,-6,2,-1,3,3,-1,2,-1,2,-1,2,1,-1,1,3,-1,2,3,5,1,3,-1,3,3,2,4,3,8,2,3,4,10,4,9,8,6,7,9,10,5,10,4,6,4,5,7,12,8,4,5,4,5,5,4,5,8,9,5,6,10,8,7,7,12,6,10,10,5,4,7,6,1,5,9,4,9,6,5,6,8,7,4,5,3,7,4,3,5,3,3,3,2,6,4,4,2,2,2,6,1,2,2,2,-1,1,-3,1,1,-1,1,-3,2,-1,1,-2,1,-37,1,-77
-62,1,-8,1,-1,1,-6,2,-1,3,3,1,1,1,1,-1,2,1,1,-1,3,1,2,4,3,1,3,-1,4,2,4,2,8,3,2,4,4,10,6,6,12,5,5,11,8,4,10,4,7,4,6,9,9,9,2,5,4,7,3,4,6,8,9,6,5,12,6,7,7,12,7,10,9,5,3,7,6,3,4,8,5,8,8,5,7,5,7,5,4,3,7,4,3,7,2,2,3,2,8,3,3,2,2,2,6,1,2,2,2,1,-4,1,1,-1,1,-3,2,-1,1,-2,1,-36,1,-78
-64,1,-7,1,-2,1,-6,2,2,3,1,2,-1,2,-1,2,1,-1,1,1,2,2,2,5,1,3,1,2,3,3,4,3,8,2,3,2,9,7,7,10,6,6,9,11,5,8,5,6,5,4,7,11,9,4,2,7,3,7,5,5,7,9,6,3,9,11,4,10,8,9,9,10,6,6,4,8,1,5,9,4,8,4,8,6,8,5,5,6,4,6,5,3,4,4,3,2,3,6,4,4,2,2,2,4,3,2,1,2,1,1,-3,1,1,-1,1,-3,2,-1,1,-2,1,-37,1,-76
-64,1,-8,1,-1,1,-6,2,2,3,1,2,-1,1,1,2,1,-1,1,1,2,2,2,5,1,2,2,1,4,3,3,3,9,2,2,3,9,7,6,11,6,6,8,12,5,7,6,6,5,4,7,10,10,4,2,6,3,7,5,5,8,6,9,3,7,13,2,12,8,9,7,11,7,6,3,9,1,5,7,5,9,3,9,6,8,5,5,5,5,6,4,4,4,4,2,3,2,6,5,4,2,2,2,4,2,3,1,2,1,1,-3,1,1,-1,1,-3,1,1,1,-3,1,-36,1,-76
-64,1,-8,1,-1,1,-6,2,1,4,1,1,1,1,1,1,2,-1,1,1,2,1,3,4,2,2,2,1,4,2,4,3,8,2,2,3,8,8,7,9,8,6,6,11,8,5,7,4,6,5,7,10,9,6,2,6,3,6,5,5,8,6,10,3,7,11,4,10,9,8,8,12,6,6,2,8,4,4,6,7,8,4,9,6,6,6,5,6,3,6,6,4,3,4,3,3,2,4,7,3,3,2,2,4,2,3,1,1,2,1,-3,1,-1,1,-1,1,-2,1,1,1,-3,1,-36,1,-76
-64,1,-8,1,-1,1,-6,2,1,2,3,1,1,1,1,1,2,-1,1,1,2,1,2,4,3,2,2,1,3,3,4,3,7,3,2,3,6,8,9,8,9,6,5,11,9,3,9,3,6,6,7,7,11,7,2,6,2,7,5,5,8,5,10,4,7,11,4,10,8,9,8,11,7,4,4,8,4,4,6,7,7,5,9,5,7,6,5,6,3,6,4,6,2,5,3,2,2,3,9,3,3,2,2,2,4,2,1,2,2,1,-4,1,1,-1,1,-2,1,1,-1,1,-2,1,-36,1,-76
-64,1,-8,1,-1,1,-6,2,-1,3,3,1,1,1,1,-1,3,-1,1,-1,3,1,2,4,3,1,3,-1,4,2,4,2,8,3,2,4,4,10,6,7,12,4,5,11,8,4,10,4,7,4,6,9,10,8,2,6,3,7,3,4,7,7,9,6,6,11,6,8,7,12,6,10,9,5,3,8,5,3,6,6,5,8,8,5,7,5,7,5,4,4,6,4,3,7,2,2,3,2,8,3,3,2,2,2,6,1,2,2,2,1,-4,1,1,-1,1,-2,1,1,-1,1,-2,1,-36,1,-76
-69,1,-8,1,-1,1,-6,2,-1,3,3,-1,2,-1,2,-1,2,1,-1,1,3,-1,2,3,5,-1,4,-1,3,3,2,4,3,8,2,3,4,10,4,9,8,6,7,9,10,5,9,5,6,4,5,7,12,8,4,5,4,5,5,4,5,8,9,5,6,10,8,7,7,11,7,8,12,5,4,7,6,1,5,9,4,8,6,6,6,8,7,4,5,3,7,4,3,5,3,3,3,2,6,4,4,2,2,2,6,1,2,2,2,-1,1,-3,1,1,-1,1,-3,2,-1,1,-2,1,-37,1,-70
-62,1,-8,1,-1,1,-6,2,2,3,1,1,1,1,1,2,1,-1,1,1,2,1,3,5,1,2,2,1,4,3,3,3,8,3,2,3,8,7,7,10,7,6,7,10,8,6,7,4,5,6,7,9,10,5,2,6,3,7,4,6,8,6,9,3,7,11,4,10,9,10,7,11,6,6,2,10,2,5,5,7,8,4,9,6,7,5,5,6,4,5,6,4,3,4,3,3,2,6,5,4,2,2,2,4,2,3,1,1,2,1,-3,1,1,-1,1,-3,1,1,1,-3,1,-36,1,-78
-62,1,-8,1,-1,1,-6,2,1,4,1,1,1,1,1,1,2,-1,1,1,2,1,3,4,2,2,2,1,4,2,4,3,8,2,2,3,8,7,8,9,8,6,6,11,8,5,7,3,6,6,7,9,10,6,2,6,3,6,5,5,8,6,10,3,7,11,4,10,9,8,8,12,6,5,3,8,4,4,6,7,7,5,9,6,6,6,5,6,3,6,6,4,2,5,3,3,1,4,8,3,3,2,2,4,2,3,1,1,2,1,-3,1,-1,1,-1,1,-2,1,1,1,-3,1,-36,1,-78
-62,1,-8,1,-1,1,-6,2,1,2,3,1,1,1,1,1,2,-1,1,1,2,1,2,4,3,2,2,1,3,3,4,3,7,3,2,3,6,8,9,8,9,6,5,11,9,3,9,3,6,6,7,7,11,7,2,6,2,7,5,5,8,5,9,5,6,12,4,10,8,9,8,11,7,4,4,8,4,4,6,7,7,5,9,5,7,6,5,6,2,6,5,5,3,5,3,2,2,3,9,3,3,2,2,2,4,2,1,2,2,1,-4,1,1,-1,1,-2,1,1,-1,1,-2,1,-36,1,-78
-62,1,-8,1,-1,1,-6,2,1,2,3,1,1,1,1,-1,3,-1,1,1,2,1,2,4,3,1,3,1,3,3,4,3,7,2,3,3,6,8,7,9,10,4,5,12,10,3,7,5,6,4,8,8,10,8,2,5,3,7,4,3,10,6,8,5,7,12,4,9,9,9,7,11,7,5,4,8,4,4,6,7,7,5,8,4,8,4,8,6,2,5,6,4,3,6,2,3,2,3,9,3,2,3,1,2,5,2,1,2,2,1,-4,1,1,-1,1,-2,1,1,-1,1,-2,1,-36,1,-78
-70,1,-8,1,-1,1,-6,2,-1,3,3,1,1,1,1,-1,3,-1,1,-1,3,1,2,4,3,1,3,1,3,2,4,3,7,3,3,3,5,9,6,8,11,4,6,10,9,4,9,4,7,4,6,9,11,8,1,6,3,7,3,4,8,8,7,6,6,12,5,8,8,11,7,10,8,5,4,7,5,4,5,7,5,7,8,5,7,5,8,4,4,5,5,4,4,6,2,2,3,2,8,4,2,3,1,2,6,2,1,2,2,1,-4,1,1,-1,1,-2,1,1,-1,1,-2,1,-36,1,-70
-62,1,-8,1,-1,1,-6,2,2,3,1,2,-1,1,1,2,1,-1,1,1,2,2,2,5,1,2,2,1,4,3,3,3,9,2,2,3,8,8,6,11,6,6,7,13,5,7,6,6,4,5,7,10,10,4,2,6,3,7,5,5,8,6,9,3,7,12,3,11,9,9,7,11,7,5,4,9,1,5,5,7,8,4,9,6,8,5,5,5,5,6,4,4,4,4,2,3,2,6,5,4,2,2,2,4,2,3,1,1,2,1,-3,1,1,-1,1,-3,1,1,1,-3,1,-36,1,-78
-64,1,-8,1,-1,1,-6,2,2,3,1,1,1,1,1,2,1,-1,1,1,2,1,3,5,1,2,2,1,4,3,3,3,8,3,2,3,8,7,7,11,6,6,7,10,8,7,6,4,5,6,7,9,10,5,2,6,3,7,5,5,8,6,9,3,7,11,4,11,8,10,7,11,6,6,3,9,2,5,5,7,8,4,9,6,7,5,5,6,5,5,5,4,3,4,3,3,2,6,5,4,2,2,2,4,2,3,1,1,2,1,-3,1,1,-1,1,-3,1,1,1,-3,1,-36,1,-76
-69,1,-8,1,-1,1,-6,2,-1,3,3,1,1,-1,2,-1,2,1,1,-1,3,1,2,4,3,1,3,-1,4,2,4,2,8,3,2,4,3,11,6,6,11,6,5,11,8,4,10,4,7,4,6,7,11,9,2,5,4,6,4,4,6,8,9,6,4,13,6,7,7,12,7,10,9,5,3,7,6,2,5,8,5,8,8,5,6,6,7,4,5,3,7,4,3,7,2,2,3,2,7,4,3,2,2,2,6,1,2,2,2,1,-4,1,1,-1,1,-3,2,-1,1,-2,1,-36,1,-71
-70,1,-8,1,-1,1,-6,2,-1,3,3,-1,2,-1,2,-1,2,1,1,-1,3,1,1,4,4,1,3,-1,4,2,3,3,5,6,2,4,3,10,5,8,11,4,6,9,10,5,10,4,6,5,5,6,13,8,3,5,4,5,5,4,5,8,10,6,4,11,7,7,8,12,6,10,9,5,4,7,6,2,4,9,5,8,7,5,7,6,7,4,5,3,7,4,3,7,1,3,3,2,6,5,3,2,2,2,6,1,2,2,2,-1,1,-3,1,1,-1,1,-3,2,-1,1,-2,1,-37,1,-69
-69,1,-8,1,-1,1,-6,2,-1,3,3,1,1,1,1,-1,3,-1,1,1,2,1,2,4,3,1,3,1,3,3,4,3,7,2,3,3,6,8,7,8,11,3,6,12,10,2,8,5,6,4,8,7,11,8,2,5,3,7,4,3,10,6,8,5,7,12,4,9,9,9,7,11,7,5,4,8,4,4,6,7,6,5,9,4,8,4,8,6,2,5,5,5,3,6,2,2,3,3,9,3,2,3,1,2,5,2,1,2,2,1,-4,1,1,-1,1,-2,1,1,-1,1,-2,1,-36,1,-71
-69,1,-8,1,-1,1,-6,2,-1,3,3,1,1,1,1,-1,3,-1,1,-1,3,1,2,4,3,1,3,1,3,2,4,3,7,3,3,3,5,9,6,8,11,4,6,10,9,4,9,4,7,4,6,9,11,8,1,6,3,7,3,4,8,7,8,6,6,11,6,8,8,11,7,9,9,5,4,7,5,4,5,7,5,7,8,5,7,5,8,4,4,5,5,4,4,6,2,2,3,2,8,4,2,3,1,2,6,2,1,2,2,1,-4,1,1,-1,1,-2,1,1,-1,1,-2,1,-36,1,-71
-69,1,-8,1,-1,1,-6,2,-1,3,3,-1,2,-1,2,-1,2,1,1,-1,3,1,1,4,4,1,3,-1,4,2,3,3,4,7,2,4,3,10,5,8,11,4,6,9,10,5,10,4,6,5,5,6,13,7,4,5,4,5,5,4,5,8,10,6,4,11,7,7,8,12,5,11,9,5,4,7,6,2,4,9,5,8,7,5,7,6,7,4,5,3,7,4,3,7,1,3,3,2,6,5,3,2,2,2,6,1,2,2,2,-1,1,-3,1,1,-1,1,-3,2,-1,1,-2,1,-37,1,-70
-70,1,-8,1,-1,1,-6,2,-1,3,3,1,1,1,1,-1,2,1,1,-1,3,1,2,4,3,1,3,-1,4,2,4,2,8,3,2,4,4,10,6,6,12,5,5,11,8,4,10,4,7,4,6,8,10,9,2,5,4,6,4,4,6,8,9,6,5,12,6,7,7,12,7,10,9,5,3,7,6,3,4,8,5,8,8,5,7,5,7,4,5,3,7,4,3,7,2,2,3,2,8,3,3,2,2,2,6,1,2,2,2,1,-4,1,1,-1,1,-3,2,-1,1,-2,1,-36,1,-70
-69,1,-8,1,-2,1,-5,1,1,2,3,1,2,-1,2,-1,2,1,-1,1,2,1,2,2,6,-1,3,1,2,3,3,4,3,8,2,3,3,8,7,7,10,6,7,8,11,5,8,5,7,4,4,7,11,9,5,1,8,4,5,5,5,7,10,5,5,8,11,5,8,12,6,8,11,6,5,5,7,1,5,9,5,7,5,7,6,8,8,4,5,3,6,5,3,4,4,3,2,3,6,4,4,2,2,2,4,3,2,1,2,1,1,-3,1,1,-1,1,-3,2,-1,1,-2,1,-37,1,-70
-69,1,-7,1,-2,1,-6,2,2,3,1,2,-1,2,-1,2,1,-1,1,1,2,2,2,5,1,2,2,1,4,3,3,4,8,2,3,2,9,7,7,10,6,6,8,12,5,8,5,6,5,4,7,10,10,4,2,7,3,6,5,6,7,7,8,3,8,12,4,10,8,9,8,11,6,6,4,8,1,5,8,5,8,3,9,6,8,5,5,6,4,6,4,4,4,4,3,2,2,6,5,4,2,2,2,4,2,3,1,2,1,1,-3,1,1,-1,1,-3,2,-1,1,-3,1,-36,1,-71
-69,1,-8,1,-1,1,-6,2,2,3,1,1,1,1,1,2,1,-1,1,1,2,1,3,5,1,2,2,1,4,2,4,3,8,3,2,3,8,7,7,9,8,6,6,11,8,6,6,5,5,6,6,10,10,5,2,6,3,6,5,6,8,6,9,3,7,11,4,10,9,10,7,11,6,6,2,10,2,5,5,7,8,4,9,6,7,5,5,6,4,5,6,4,3,4,3,3,2,5,6,4,2,2,2,4,2,3,1,1,2,1,-3,1,1,-2,1,-2,1,1,1,-3,1,-36,1,-71
-69,1,-8,1,-1,1,-6,2,1,4,1,1,1,1,1,1,2,-1,1,1,2,1,3,3,3,2,2,1,3,3,4,3,7,3,2,3,8,7,8,9,8,6,5,12,8,4,8,3,6,6,7,8,10,7,2,6,3,6,5,5,8,6,10,3,7,11,4,10,9,8,8,12,6,4,4,8,4,4,6,7,7,5,9,6,6,6,5,6,3,6,4,6,2,5,3,3,1,4,8,3,3,2,2,3,3,2,2,1,2,1,-3,1,-1,1,-1,1,-2,1,1,1,-3,1,-36,1,-71
-69,1,-8,1,-1,1,-6,2,1,2,3,1,1,1,1,1,2,-1,1,1,2,1,2,4,3,1,3,1,3,3,4,3,7,3,2,3,6,8,9,8,9,6,4,12,9,3,8,4,6,5,8,7,11,7,2,6,2,7,4,6,8,5,9,5,6,12,4,10,8,9,8,10,7,5,4,8,4,4,6,7,7,5,8,6,7,5,6,6,2,6,5,5,3,5,3,2,2,3,9,3,3,2,2,2,4,2,1,2,2,1,-4,1,1,-1,1,-2,1,1,-1,1,-2,1,-36,1,-71
-69,1,-8,1,-1,1,-6,2,2,3,1,2,-1,1,1,2,1,-1,1,1,2,2,2,5,1,2,2,1,4,3,3,3,9,2,2,3,8,8,6,11,6,6,7,13,5,7,6,5,5,5,7,10,9,5,2,6,3,7,5,5,8,6,9,3,7,12,3,11,9,9,7,11,6,6,3,10,1,5,5,7,8,4,9,6,8,5,5,5,5,5,5,4,3,5,2,3,2,6,5,4,2,2,2,4,2,3,1,1,2,1,-3,1,1,-1,1,-3,1,1,1,-3,1,-36,1,-71
-65,1,-7,1,-2,1,-6,2,2,3,1,2,-1,1,1,2,1,-1,1,1,2,2,2,5,1,2,2,1,4,3,3,3,9,2,3,2,9,7,6,11,6,6,8,12,5,7,6,6,5,4,7,10,10,4,2,6,3,7,5,6,7,6,9,3,8,12,2,12,8,9,7,11,7,6,3,9,1,5,7,5,9,3,9,6,8,5,5,5,5,6,4,4,4,4,3,2,2,6,5,4,2,2,2,4,2,3,1,2,1,1,-3,1,1,-1,1,-3,1,1,1,-3,1,-36,1,-75
-68,1,-8,1,-2,1,-5,1,1,2,3,1,2,-1,2,-1,2,1,-1,1,2,1,2,2,5,1,3,1,2,3,3,4,3,8,2,3,3,8,7,7,10,6,7,8,11,5,8,5,7,4,4,7,11,9,5,1,8,4,5,5,5,7,10,5,5,8,11,5,8,10,8,8,10,7,5,5,7,1,5,9,5,7,5,7,6,8,8,4,5,3,6,5,3,4,4,3,2,3,6,4,4,2,2,2,4,3,2,1,2,1,1,-3,1,1,-1,1,-3,2,-1,1,-2,1,-37,1,-71
-70,1,-7,1,-2,1,-6,2,2,3,1,2,-1,2,-1,2,1,-1,1,1,2,2,2,5,1,2,2,2,3,3,3,4,8,2,3,2,9,7,7,10,6,6,8,12,5,8,5,6,5,4,7,10,10,4,2,7,3,6,5,6,7,8,7,3,9,11,4,10,8,9,8,11,6,6,4,8,1,5,8,5,8,3,9,6,8,5,5,6,4,6,5,3,4,4,3,2,2,6,5,4,2,2,2,4,2,3,1,2,1,1,-3,1,1,-1,1,-3,2,-1,1,-3,1,-36,1,-70
-65,1,-8,1,-1,1,-6,2,2,3,1,1,1,1,1,2,1,-1,1,1,2,2,2,5,1,2,2,1,4,3,3,3,9,2,2,3,8,7,7,11,6,6,7,10,8,7,6,5,4,6,7,9,10,5,2,6,3,7,5,5,8,6,9,3,7,11,4,11,8,10,7,11,6,6,3,10,1,5,5,7,8,4,9,6,7,5,5,6,5,5,5,4,3,4,3,3,2,6,5,4,2,2,2,4,2,3,1,1,2,1,-3,1,1,-1,1,-3,1,1,1,-3,1,-36,1,-75
-70,1,-8,1,-1,1,-6,2,1,4,1,1,1,1,1,1,2,-1,1,1,2,1,3,3,3,2,2,1,3,3,4,3,8,2,2,3,8,7,8,9,8,6,5,12,8,5,7,3,6,6,7,8,11,6,2,6,3,6,5,5,8,6,10,3,7,11,4,10,9,8,8,12,6,4,4,8,4,4,6,7,7,5,9,6,6,6,5,6,3,6,6,4,2,5,3,3,1,4,8,3,3,2,2,3,3,3,1,1,2,1,-3,1,-1,1,-1,1,-2,1,1,1,-3,1,-36,1,-70
-70,1,-8,1,-1,1,-6,2,1,2,3,1,1,1,1,1,2,-1,1,1,2,1,2,4,3,1,3,1,3,3,4,3,7,3,2,3,6,8,9,8,9,6,4,12,9,3,8,4,6,5,8,7,11,7,2,6,2,7,4,6,8,5,9,5,6,12,4,10,8,9,8,11,7,4,4,8,4,4,6,7,7,5,9,5,7,5,6,6,2,6,5,5,3,5,3,2,2,3,9,3,3,2,2,2,4,2,1,2,2,1,-4,1,1,-1,1,-2,1,1,-1,1,-2,1,-36,1,-70
-65,1,-8,1,-1,1,-6,2,1,4,1,1,1,1,1,1,2,-1,1,1,2,1,3,4,2,2,2,1,4,2,4,3,8,2,2,3,8,8,7,9,8,6,6,11,8,5,7,4,6,5,7,10,10,5,2,6,3,6,5,5,9,5,10,3,7,11,4,10,9,8,8,12,6,6,2,8,4,4,6,7,8,4,9,6,6,6,5,6,3,6,6,4,3,4,3,3,2,5,6,3,3,2,2,4,2,3,1,1,2,1,-3,1,-1,1,-1,1,-2,1,1,1,-3,1,-36,1,-75
