0.0000000,0.000#0.010#0.030#0.150#0.020#0.040#0.080#0.110#0.170#0.120#0.130#0.160#0.090#0.100#0.180#0.990#0.070#0.140#0.190#0.050#0.060#0.360,3.000e+00,-00000456,000000450,1,000000003,000000302,000000000,000000000
-69,1,-5,1,-3,2,1,1,1,1,1,2,2,2,2,1,8,5,4,4,2,2,2,1,6,6,6,4,4,1,7,4,8,6,6,16,6,15,4,5,5,7,9,7,15,2,7,12,7,11,7,4,4,9,2,9,8,8,7,5,5,5,4,6,5,7,4,5,4,3,3,10,4,4,6,4,9,5,1,3,3,3,6,8,3,3,1,4,3,2,9,6,3,6,11,5,8,4,3,7,2,10,7,6,12,8,7,14,15,11,7,5,11,6,5,11,11,12,8,9,7,9,6,11,3,10,8,4,5,5,9,4,3,5,1,5,5,4,-1,1,1,3,-1,1,-1,1,-1,1,1,1,1,-1,1,-2,1,-9,1,-62
-69,1,-5,1,-3,2,1,1,1,1,1,2,2,2,2,1,7,6,4,4,2,2,2,1,6,6,6,4,4,1,7,4,8,6,6,16,5,16,4,5,5,7,7,9,15,2,7,12,7,11,7,4,4,9,2,9,6,10,7,5,5,5,4,6,5,7,4,5,4,3,3,10,4,4,6,4,9,5,1,3,3,3,6,8,3,3,1,4,3,2,9,6,3,6,11,5,8,4,3,7,2,10,7,6,11,9,7,14,15,11,7,5,11,6,5,11,10,13,8,8,9,8,6,11,3,10,8,4,5,5,9,4,3,5,1,5,5,4,-1,1,1,3,-1,1,-1,1,-1,1,1,1,1,-1,1,-2,1,-9,1,-62
-68,1,-6,1,-3,2,2,-1,1,1,2,-1,4,1,2,1,6,7,4,4,2,2,1,2,5,7,6,4,4,1,5,6,7,7,6,15,6,16,4,4,6,7,8,8,14,3,8,11,9,9,7,4,4,9,2,9,5,11,6,6,5,5,4,6,4,8,2,7,4,3,4,7,6,4,4,6,8,6,1,3,4,2,6,7,3,3,2,3,3,3,9,6,3,5,12,5,8,4,3,7,4,8,7,6,13,7,6,15,14,12,7,5,11,6,5,11,10,13,7,9,9,8,7,10,4,9,7,5,6,4,8,5,3,5,1,5,5,4,-2,2,3,-1,1,-1,1,-1,1,1,1,1,-1,1,-3,1,-8,1,-62
-68,1,-6,1,-3,2,2,-1,1,1,2,-1,4,1,2,1,6,7,5,3,2,2,1,2,5,7,6,4,4,1,5,6,7,7,7,14,6,16,4,4,6,7,8,8,14,3,8,11,9,9,7,4,4,9,2,9,5,11,6,6,5,5,4,6,4,8,2,7,5,2,4,7,6,4,4,6,8,6,1,3,4,2,6,7,3,3,2,3,3,3,9,6,3,5,12,5,8,4,3,7,4,8,6,7,13,7,6,15,14,12,7,5,10,7,5,11,10,13,7,9,9,8,7,10,4,9,7,5,6,4,8,5,3,5,1,5,5,4,-2,2,3,-1,1,-1,1,-1,1,1,1,1,-1,1,-3,1,-8,1,-62
-68,1,-6,1,-3,2,2,-1,2,-1,2,-1,4,1,-1,3,3,10,6,1,4,1,1,2,3,9,6,4,4,1,5,6,6,8,7,14,6,15,5,4,6,7,8,8,14,3,7,12,8,10,7,4,5,8,2,8,7,10,5,7,5,4,6,5,5,6,4,6,5,2,3,8,6,4,4,6,8,6,1,2,5,2,6,6,4,3,2,2,4,3,9,6,3,5,12,5,9,3,2,8,4,8,5,8,13,6,6,15,15,12,7,5,10,7,5,11,9,14,5,11,10,7,8,9,3,10,6,6,5,5,8,5,3,5,2,4,4,5,-2,2,3,-1,1,-1,1,-1,1,1,1,1,-1,1,-3,1,-8,1,-62
-68,1,-7,1,-1,1,-1,2,1,1,1,1,1,2,3,-1,2,5,8,3,4,4,2,-1,2,4,6,6,6,2,4,3,7,2,8,15,6,17,6,8,4,7,5,7,9,3,15,10,7,11,7,6,7,9,4,5,2,10,8,5,7,4,5,7,4,6,5,7,4,3,4,8,3,5,4,3,6,8,9,1,1,3,3,7,6,4,3,4,1,2,3,7,9,4,3,6,11,5,8,5,3,12,3,5,8,5,11,14,8,13,15,3,7,7,10,12,4,10,11,13,8,9,8,9,5,11,3,3,8,8,5,3,9,3,3,8,1,-1,5,4,-1,3,1,2,-1,1,-3,2,1,-1,1,-1,1,-2,1,-9,1,-61
-68,1,-6,1,-3,2,2,-1,1,1,1,1,4,1,2,1,7,6,4,4,2,2,1,2,5,7,6,4,4,1,5,6,7,7,6,16,5,16,4,4,6,7,8,8,14,3,8,11,9,9,7,4,4,9,2,9,5,11,6,6,5,5,4,6,5,7,2,7,4,3,3,8,6,4,5,5,8,6,1,3,4,2,6,7,3,3,2,3,4,2,9,6,3,5,12,5,8,4,3,7,4,8,7,6,13,7,6,15,14,12,7,5,11,6,5,11,10,13,7,9,9,8,7,10,4,9,8,4,5,5,9,4,3,5,1,5,5,4,-2,2,3,-1,1,-1,1,-1,1,1,1,1,-1,1,-3,1,-8,1,-62
-68,1,-6,1,-3,2,2,-1,2,-1,2,-1,4,1,1,2,4,9,5,3,2,2,1,2,4,8,6,4,4,1,5,6,6,8,7,14,6,16,4,4,6,7,8,8,14,3,7,12,8,10,7,4,5,8,2,8,6,11,5,7,5,5,5,5,4,7,4,6,5,2,4,7,6,4,4,6,8,6,1,2,5,2,6,7,3,3,2,2,4,3,10,5,3,5,12,5,9,3,2,8,4,8,5,8,13,6,7,14,15,12,7,5,10,7,5,11,10,13,6,10,10,7,7,10,4,9,7,5,5,5,8,5,3,5,2,4,4,5,-2,2,3,-1,1,-1,1,-1,1,1,1,1,-1,1,-3,1,-8,1,-62
-68,1,-6,1,-3,2,2,-1,2,-1,2,-1,4,1,-1,3,3,10,6,1,4,1,1,2,2,10,6,4,4,1,5,6,6,8,7,14,5,16,5,4,7,6,7,9,14,3,7,12,8,10,7,4,5,8,3,7,6,11,5,7,5,4,6,5,5,6,4,6,5,2,3,8,6,4,4,6,8,6,1,2,5,2,6,6,4,3,2,2,4,3,9,6,3,5,12,5,9,3,2,8,4,8,5,8,13,5,7,15,15,12,7,4,11,6,6,11,9,14,5,11,10,7,8,9,4,9,6,6,5,5,8,5,3,5,2,4,4,5,-2,2,3,-1,1,-1,1,-1,1,1,1,1,-1,1,-3,1,-8,1,-62
-68,1,-6,1,-3,2,1,1,1,1,1,1,4,1,2,1,7,6,4,4,2,2,1,2,5,7,6,4,4,1,6,5,8,6,6,16,5,16,4,5,5,7,8,8,15,2,8,11,9,9,7,4,4,9,2,9,5,11,7,5,5,5,4,6,5,7,2,7,4,3,3,8,6,4,6,4,8,6,1,3,4,2,6,7,3,4,1,3,4,2,9,6,3,5,12,5,8,4,3,7,3,9,7,6,13,7,8,13,14,12,7,5,11,6,5,11,10,13,7,9,9,8,7,10,4,9,8,4,5,5,9,4,3,5,1,5,5,4,-2,2,3,-1,1,-1,1,-1,1,1,1,1,-1,1,-2,1,-9,1,-62
-68,1,-6,1,-3,2,2,-1,1,1,1,1,4,1,2,1,7,6,4,4,2,2,1,2,5,7,6,4,4,1,5,6,7,7,6,16,5,16,4,5,5,7,8,8,14,3,8,11,9,9,7,4,4,9,2,9,5,11,7,5,5,5,4,6,5,7,2,7,4,3,3,8,6,4,5,5,8,6,1,3,4,2,6,7,3,3,2,3,4,2,9,6,3,5,12,5,8,4,3,7,4,8,7,6,13,7,8,13,14,12,7,5,11,6,5,11,10,13,7,9,9,8,7,10,4,9,8,4,5,5,9,4,3,5,1,5,5,4,-2,2,3,-1,1,-1,1,-1,1,1,1,1,-1,1,-3,1,-8,1,-62
-68,1,-6,1,-3,2,2,-1,1,1,2,-1,3,2,-1,3,3,10,5,2,3,2,1,2,3,8,6,5,2,3,4,6,7,6,8,13,9,12,6,5,7,5,7,10,12,5,9,10,7,10,8,4,4,9,3,7,6,10,5,8,5,3,8,4,4,7,5,4,3,4,6,5,8,3,3,7,8,6,1,2,5,1,6,7,3,4,2,2,3,4,8,7,3,5,8,8,8,5,3,6,7,6,6,7,12,5,6,15,15,14,7,4,7,10,9,8,11,12,4,12,9,8,11,6,4,9,4,7,5,6,8,4,4,4,3,4,3,6,-2,3,2,1,-2,1,-2,1,2,1,-1,1,-3,1,-8,1,-62
