0.0000000,0.000#0.580#0.730#0.790#0.800#0.810#0.460#0.470#0.480#0.490#0.520#0.570#0.590#0.600#0.610#0.620#0.740#0.780#0.820#0.830#0.440#0.450#0.500#0.510#0.530#0.540#0.550#0.560#0.630#0.640#0.650#0.660#0.670#0.720#0.750#0.760#0.770#0.840#0.850#0.860#0.120#0.130#0.350#0.360#0.370#0.380#0.390#0.410#0.420#0.680#0.690#0.880#0.030#0.090#0.110#0.190#0.200#0.210#0.220#0.230#0.240#0.250#0.260#0.270#0.280#0.290#0.300#0.310#0.320#0.330#0.340#0.400#0.430#0.700#0.710#0.910#0.930#0.940#0.950#0.960#0.010#0.020#0.040#0.050#0.060#0.070#0.080#0.100#0.140#0.150#0.160#0.170#0.180#0.900,1.111e-01,-00000013,000000021,0,000000001,000000306,000000000,000000000
-55,1,-14,1,1,-10,1,-3,1,-1,1,-3,1,-2,1,-1,1,2,1,-1,2,1,2,-1,1,1,-1,1,-1,2,1,1,2,3,1,1,2,-1,1,-2,2,1,1,-1,2,-1,1,1,-1,1,-1,1,1,1,2,1,1,-1,1,2,-1,1,1,-1,1,-1,2,1,1,-1,1,-4,1,-9,1,-22,1,-115
-61,1,-14,2,-10,1,-3,1,-1,1,-3,1,-2,1,-1,1,1,2,-1,1,2,2,-1,1,-1,1,-1,1,2,-1,2,2,3,1,1,1,1,1,-2,2,1,-1,1,2,-1,1,-1,1,1,-2,2,1,2,1,1,-1,1,2,-1,1,1,-1,1,-1,1,2,1,-1,1,-4,1,-10,1,-21,1,-110
-62,1,-14,2,-11,1,-2,1,-2,1,-3,1,-1,1,-1,1,1,1,1,1,1,3,-2,1,1,-1,1,1,1,2,1,3,1,2,1,1,-1,1,-1,1,2,-1,1,1,1,-1,1,1,1,-2,2,-1,2,2,1,-1,1,-1,2,-1,1,1,-1,1,1,2,1,-2,1,-4,1,-9,1,-21,1,-109
-63,1,-14,2,-10,1,-3,1,-1,1,-3,1,-2,1,-1,1,1,2,-1,1,2,2,-1,1,1,-1,1,-1,2,-1,2,2,3,1,1,1,1,1,-2,2,1,1,-1,2,-1,1,1,-1,1,-2,2,1,2,1,1,-1,1,2,-1,1,1,-1,1,-1,1,2,1,-1,1,-4,1,-9,1,-22,1,-108
-63,1,-14,2,-10,1,-3,1,-1,1,-3,1,-2,1,-1,1,1,2,-1,1,2,2,-1,1,-1,1,-1,1,2,-1,2,2,3,1,1,1,1,1,-2,2,1,-1,1,2,-1,1,-1,1,1,-2,2,1,2,1,1,-1,1,2,-1,1,1,-1,1,-1,1,2,1,-1,1,-4,1,-10,1,-21,1,-108
-63,1,-14,2,-10,1,-3,1,-1,1,-3,1,-2,1,-1,1,1,1,1,1,2,2,-1,1,-1,1,-1,1,2,-1,2,1,4,1,1,1,1,1,-2,1,2,-1,1,2,-1,1,-1,1,1,-2,2,1,2,1,1,-1,1,2,-1,1,1,-1,1,-1,1,2,1,-2,1,-3,1,-10,1,-21,1,-108
-60,1,-14,2,-10,1,-3,1,-1,1,-3,1,-2,1,-1,1,1,2,-1,1,2,2,-1,1,1,-2,1,2,-1,2,2,3,1,1,1,1,1,-2,2,1,1,-1,2,-1,1,1,-1,1,-2,2,1,2,1,1,-1,1,2,-1,1,1,-1,1,-1,1,2,1,-1,1,-4,1,-10,1,-21,1,-111
-60,1,-14,2,-10,1,-3,1,-1,1,-3,1,-2,1,-1,1,1,2,-1,1,2,2,-1,1,-1,1,-1,1,2,-1,2,2,3,1,1,1,1,1,-2,2,1,-1,1,2,-1,1,-1,1,1,-2,2,1,2,1,1,-1,1,2,-1,1,1,-1,1,-1,1,2,1,-1,1,-4,1,-10,1,-21,1,-111
-60,1,-14,2,-10,1,-3,1,-1,1,-3,1,-2,1,-1,1,1,1,1,1,1,3,-1,1,-1,1,-1,1,2,-1,2,1,4,1,1,1,1,-1,1,-1,1,2,-1,1,2,-1,1,-1,1,1,-2,2,-1,3,1,1,-1,1,2,-1,1,-1,1,1,-1,1,2,1,-2,1,-3,1,-10,1,-21,1,-111
-60,1,-14,2,-11,1,-2,1,-1,1,-3,1,-2,1,-1,1,1,1,1,1,1,3,-2,1,1,-1,1,2,-1,2,1,4,1,1,1,1,-1,1,-1,1,2,-1,1,1,1,1,-1,1,1,-2,2,-1,3,1,1,-1,1,-1,2,-1,1,1,1,-1,1,2,1,-2,1,-3,1,-10,1,-21,1,-111
-60,1,-14,2,-11,1,-3,1,-1,1,-3,1,-1,1,-1,1,1,1,1,-1,2,3,-2,1,1,-1,1,1,1,2,1,2,2,2,1,1,-1,1,-1,1,1,1,1,1,1,-1,1,1,1,-2,2,-1,2,2,-1,1,1,-1,2,-1,1,1,-1,1,-1,2,2,-2,1,-4,1,-9,1,-21,1,-111
