0.0000000,0.000#0.580#0.400#0.410#0.470#0.570#0.370#0.500#0.560#0.590#0.300#0.310#0.350#0.390#0.420#0.480#0.530#0.280#0.290#0.320#0.340#0.360#0.430#0.490#0.090#0.330#0.380#0.460#0.610#0.630#0.040#0.260#0.440#0.450,3.000e+00,-00000479,000000493,1,000000003,000000324,000000000,000000000
-63,1,-12,2,1,2,2,-1,4,3,3,-1,4,6,1,1,4,4,4,1,3,7,4,1,4,2,5,7,4,5,2,4,3,3,2,4,2,6,5,4,6,5,10,4,7,10,5,4,9,2,1,5,9,2,6,1,4,6,5,6,4,5,6,2,4,4,4,3,5,5,2,2,3,1,4,5,3,4,1,2,4,1,2,3,-1,7,5,5,4,4,2,-1,4,2,4,3,3,-1,4,2,2,10,4,5,3,3,1,3,6,4,1,6,2,6,11,5,4,9,10,4,5,1,4,11,6,4,5,6,4,4,7,10,6,5,11,6,10,9,4,2,7,8,5,5,6,2,4,5,5,4,3,4,1,2,3,3,2,1,2,1,-1,1,2,2,2,-2,1,-2,2,-1,1,-2,1,1,-5,2,-68
-64,1,-11,1,2,2,1,2,2,4,3,2,1,2,5,3,2,4,4,3,1,3,8,3,2,4,3,3,9,3,4,4,3,2,3,1,5,4,7,2,7,7,7,4,5,9,9,6,5,4,2,6,6,4,4,5,1,4,7,4,7,4,7,2,4,5,3,3,5,2,5,-1,5,1,3,3,6,2,2,3,4,1,2,1,2,3,8,4,6,3,3,-1,2,4,3,1,6,1,3,1,3,7,7,4,3,3,2,2,7,5,-1,4,4,6,9,7,4,10,8,6,4,1,4,6,8,9,3,2,7,6,5,8,8,7,7,13,6,6,6,3,5,6,8,4,7,3,3,5,5,3,5,1,3,4,1,5,1,1,2,-1,1,2,1,2,1,1,-1,1,-1,1,1,-2,1,-1,2,-5,1,1,-68
-64,1,-11,2,1,2,1,1,4,3,3,1,2,6,1,2,4,4,3,3,1,4,7,2,3,3,5,6,5,5,2,3,4,2,3,2,4,5,6,2,7,7,8,3,7,10,7,4,7,4,1,8,6,2,5,4,2,3,8,5,5,4,7,1,5,3,5,5,3,3,4,1,4,-1,5,3,5,4,1,2,4,1,2,1,2,5,6,5,5,4,2,-1,3,2,4,3,4,1,3,1,3,6,8,4,3,3,2,2,7,4,1,5,3,6,10,6,4,11,7,8,2,1,4,8,7,6,5,4,5,5,7,8,7,9,6,8,10,9,4,2,6,8,5,6,5,3,3,6,5,3,4,3,1,3,3,3,2,-1,3,-1,1,2,1,2,2,-2,1,-2,2,-1,1,-2,1,1,-4,1,1,-68
-64,1,-11,2,1,2,1,1,4,3,3,1,2,6,1,2,4,4,3,3,1,4,7,2,3,3,5,6,5,4,3,3,4,2,3,2,4,5,6,2,7,7,8,3,7,10,7,4,6,5,1,8,6,2,5,4,2,4,7,5,5,4,7,1,5,3,5,5,3,2,5,1,4,-1,5,3,5,4,-1,3,4,1,2,1,2,5,6,5,5,4,2,-1,2,3,4,3,4,1,3,1,3,6,8,4,3,3,2,2,7,4,1,5,3,6,10,6,4,11,7,8,2,1,4,8,7,7,4,4,5,4,8,8,7,9,6,8,10,8,5,2,6,7,6,6,5,3,3,6,5,3,4,3,1,3,3,3,2,-1,3,-1,1,2,1,2,2,-2,1,-2,2,-1,1,-2,1,1,-4,1,1,-68
-64,1,-11,2,1,2,1,1,4,3,3,2,1,6,1,2,4,4,3,3,1,4,7,2,3,3,5,6,5,4,3,3,4,2,3,2,4,5,6,2,7,7,8,3,7,10,7,4,6,5,1,8,6,2,5,4,2,4,7,5,5,4,7,1,5,3,5,5,3,2,5,-1,5,-1,5,3,5,4,-1,3,4,1,2,1,2,5,6,5,5,4,2,-1,2,3,4,3,4,1,3,1,3,6,8,4,3,3,2,2,7,4,1,5,3,5,11,6,4,11,7,8,2,1,4,8,7,7,4,4,5,5,7,8,7,9,6,8,10,8,5,2,6,7,6,6,5,3,3,6,5,2,5,3,1,3,3,3,2,1,2,-1,1,2,1,2,2,-2,1,-2,2,-1,1,-2,1,1,-4,1,1,-68
-64,1,-11,2,1,2,1,1,4,3,3,2,1,6,1,2,4,4,3,3,1,4,7,2,3,3,5,6,5,4,3,3,4,2,3,2,4,5,6,2,7,7,8,3,7,10,7,4,6,5,1,7,7,2,5,4,2,4,7,5,5,4,7,1,5,3,5,5,3,2,5,-1,5,-1,5,3,5,4,-1,3,4,1,2,1,2,5,6,5,5,4,2,-1,2,3,4,3,4,1,3,1,3,6,8,4,3,3,2,2,7,5,-1,4,4,5,11,6,4,12,6,8,2,1,4,8,7,7,4,4,5,5,7,8,7,9,6,8,10,8,5,2,6,7,6,5,6,4,2,6,5,2,5,2,2,3,3,4,1,1,2,-1,1,2,1,2,2,-2,1,-2,2,-1,1,-2,1,1,-4,1,1,-68
-64,1,-11,2,1,2,1,2,3,3,3,2,1,4,3,2,4,5,2,3,1,4,7,3,2,3,5,6,5,4,3,3,4,2,3,2,4,5,6,2,7,7,7,4,7,8,9,3,7,5,1,6,8,2,5,4,2,3,8,5,5,4,7,2,4,3,5,5,3,3,4,-1,5,1,4,3,5,3,1,4,3,1,2,1,2,4,7,4,6,4,2,-1,2,4,3,3,4,1,3,1,3,6,8,4,3,3,2,2,7,5,-1,4,4,5,11,5,5,12,6,9,1,1,4,8,6,8,4,4,5,4,8,9,6,8,7,10,8,8,5,2,6,5,8,4,7,4,2,6,4,4,4,2,2,3,3,4,1,1,2,-1,1,2,1,2,2,-2,1,-2,2,-1,1,-2,1,1,-4,1,1,-68
-64,1,-11,1,2,3,-1,2,3,3,3,2,1,2,5,2,3,5,3,3,1,2,9,3,2,3,5,6,5,5,2,4,3,2,3,2,4,4,7,2,7,7,7,4,6,8,10,4,6,5,1,6,8,2,5,4,1,4,8,4,6,4,7,2,4,4,4,4,4,2,5,-1,5,1,4,3,5,3,1,4,3,1,2,1,2,4,7,4,6,4,2,-1,2,4,3,2,5,1,3,1,3,7,7,3,4,3,2,2,7,5,-1,4,4,6,10,6,4,12,6,9,1,1,4,7,7,9,3,4,5,4,8,8,7,9,5,13,6,7,5,3,6,5,8,4,7,3,3,6,4,3,5,2,2,3,3,4,1,1,2,-1,1,2,1,2,2,-2,1,-1,1,1,-1,1,-2,1,1,-4,1,1,-68
-64,1,-11,2,1,2,1,1,4,4,2,-1,4,6,-1,2,4,4,4,1,3,7,4,1,4,2,5,7,4,5,2,4,3,2,3,3,3,5,6,3,6,7,9,4,6,8,8,5,7,3,1,6,8,2,6,1,4,4,7,5,5,5,6,2,4,4,4,5,3,5,2,2,3,1,4,5,3,4,1,2,4,1,2,3,-1,7,5,3,6,4,2,-1,4,2,4,2,4,-1,4,2,2,8,6,5,3,3,1,3,6,4,1,6,2,7,10,5,4,10,9,6,3,1,4,10,7,3,6,6,4,4,7,8,7,7,10,7,9,10,3,2,7,7,6,4,7,2,4,4,6,3,4,3,1,3,3,3,2,1,2,-1,1,1,2,2,2,-2,1,-2,2,-1,1,-2,1,1,-5,2,-68
-64,1,-11,2,1,2,1,1,4,3,3,2,1,6,1,2,4,4,3,3,1,4,7,2,3,3,5,6,5,4,3,3,4,2,3,2,4,5,6,2,7,7,8,3,7,10,7,4,6,5,1,8,6,2,5,4,2,4,7,5,5,4,7,1,5,3,5,5,3,2,5,-1,5,-1,5,3,5,4,-1,3,4,1,2,1,2,5,6,5,5,4,2,-1,2,3,4,3,4,1,3,1,3,6,8,4,3,3,2,2,7,4,1,5,3,6,10,6,4,11,7,8,2,1,4,8,7,7,4,4,5,5,7,8,7,9,6,8,10,8,5,2,6,7,6,6,5,3,3,6,5,3,4,3,1,3,3,3,2,-1,3,-1,1,2,1,2,2,-2,1,-2,2,-1,1,-2,1,1,-4,1,1,-68
-64,1,-11,2,1,2,1,1,4,3,3,2,1,6,1,2,4,5,2,3,1,4,7,2,3,3,5,6,5,4,3,3,4,2,3,2,4,5,6,2,7,7,8,3,7,10,7,4,6,5,1,7,7,2,5,4,2,4,7,5,5,4,7,1,5,3,5,5,3,3,4,-1,5,-1,5,3,5,4,-1,3,4,1,2,1,2,5,6,4,6,4,2,-1,2,4,3,3,4,1,3,1,3,6,8,4,3,3,2,2,7,5,-1,4,4,5,11,6,4,12,6,9,1,1,4,8,6,8,4,4,5,4,8,8,7,9,6,9,9,8,5,2,6,5,8,4,7,4,2,6,5,2,5,2,2,3,3,4,1,1,2,-1,1,2,1,2,2,-2,1,-2,2,-1,1,-2,1,1,-4,1,1,-68
-64,1,-11,1,2,3,-1,2,3,3,3,2,1,4,3,2,4,4,3,3,1,3,8,3,2,3,5,6,5,4,3,3,4,2,3,2,4,4,7,2,7,7,7,4,6,8,10,3,7,5,1,6,8,2,5,4,2,3,8,4,6,4,7,2,4,4,4,5,3,2,5,-1,5,1,4,3,5,3,1,4,3,1,2,1,2,4,7,4,6,4,2,-1,2,4,3,3,4,1,3,1,3,7,7,4,3,3,2,2,7,5,-1,4,4,5,11,6,4,12,6,9,1,1,4,8,6,9,3,4,5,4,8,8,7,9,6,12,6,7,5,3,6,5,8,4,7,4,2,6,4,4,4,2,2,3,3,4,1,1,2,-1,1,2,1,2,2,-2,1,-2,2,-1,1,-2,1,1,-4,1,1,-68
-64,1,-11,2,1,2,1,2,2,4,3,2,1,2,5,4,1,4,3,4,1,3,8,3,2,4,3,4,8,3,4,3,4,2,3,1,5,4,7,2,7,7,6,5,4,10,9,6,5,4,2,6,6,4,4,5,1,5,6,5,6,4,7,2,4,5,3,3,5,2,5,-1,5,1,3,3,6,2,2,4,3,1,2,1,2,4,7,4,6,3,3,-1,2,4,3,1,6,1,3,-1,4,6,8,4,3,3,2,2,7,5,-1,4,4,5,10,7,4,10,8,6,4,2,3,7,7,9,3,3,6,6,5,7,9,6,8,14,5,6,6,3,5,6,8,4,7,3,3,5,5,3,5,1,3,4,1,5,1,1,2,-1,1,2,1,2,1,1,-1,1,-1,1,1,-2,1,-1,2,-5,1,1,-68
-64,1,-11,2,1,2,1,2,2,4,3,2,1,2,5,5,-1,4,3,4,1,3,8,3,2,3,4,4,8,2,5,3,4,2,3,1,5,4,7,3,6,7,6,5,4,9,10,6,5,5,1,6,6,4,4,5,1,5,6,5,6,4,7,2,4,4,4,3,5,2,5,-1,5,1,3,3,6,2,2,4,3,1,2,1,2,4,7,4,6,1,5,-1,2,5,2,1,6,1,3,-1,3,7,7,5,3,3,2,2,7,5,-1,4,4,3,12,8,3,10,7,7,4,2,2,7,8,9,3,2,7,6,5,7,9,6,8,14,5,6,6,4,4,6,8,4,7,3,3,5,4,4,5,1,3,4,1,4,2,1,2,-1,1,2,1,2,1,1,-1,1,-1,1,1,-2,1,-1,2,-5,1,1,-68
-63,1,-12,2,1,2,1,1,4,4,2,-1,4,6,-1,2,4,4,4,1,3,7,4,1,4,2,5,7,4,5,2,4,3,2,3,4,2,6,5,4,6,5,10,4,7,8,7,4,9,2,1,6,8,2,6,1,4,5,6,6,4,5,6,2,4,4,4,5,3,5,2,2,3,1,4,5,3,4,1,2,4,1,2,3,-1,7,5,4,5,4,2,-1,4,2,4,3,3,-1,4,2,2,10,4,6,2,3,1,3,6,4,1,6,2,6,11,5,4,10,9,5,4,1,4,10,7,3,6,6,4,4,7,9,7,6,10,6,10,9,4,2,7,8,5,4,7,1,5,5,5,3,4,3,2,2,3,3,2,1,2,-1,1,1,2,2,2,-2,1,-2,2,-1,1,-2,1,1,-5,2,-68
-64,1,-11,2,1,2,1,1,4,3,3,1,3,5,1,2,4,4,3,3,2,3,7,2,3,3,5,6,5,5,2,4,3,2,3,2,4,5,6,2,7,7,8,4,6,10,7,5,6,4,1,8,6,2,6,3,2,4,7,5,5,3,8,1,5,3,5,5,3,3,4,1,4,1,4,3,5,4,1,2,4,1,2,1,2,5,7,4,5,4,2,-1,3,2,4,3,4,1,3,1,3,7,7,4,3,3,2,2,7,4,1,5,3,6,10,6,4,11,7,8,2,1,4,8,7,6,5,4,5,5,7,8,7,9,6,8,10,10,3,2,6,8,5,6,5,3,3,5,6,3,4,3,1,3,3,3,2,1,2,-1,1,2,1,2,2,-2,1,-2,2,-1,1,-2,1,1,-4,1,1,-68
-64,1,-11,2,1,2,1,2,3,3,3,2,1,4,3,2,4,5,2,3,1,4,7,3,2,3,5,6,5,4,3,3,4,2,3,2,4,4,7,2,7,7,7,4,7,8,9,3,7,5,1,6,8,2,5,4,2,3,8,5,5,4,7,2,4,3,5,5,3,3,4,-1,5,1,4,3,5,3,1,4,3,1,2,1,2,4,7,4,6,4,2,-1,2,4,3,3,4,1,3,1,3,6,8,4,3,3,2,2,7,5,-1,4,4,5,11,6,4,12,6,9,1,1,4,8,6,9,3,4,5,4,8,8,7,9,6,12,6,7,6,2,6,5,8,4,7,4,2,6,4,4,4,2,2,3,3,4,1,1,2,-1,1,2,1,2,2,-2,1,-2,2,-1,1,-2,1,1,-4,1,1,-68
-64,1,-11,1,2,3,-1,2,3,3,3,2,1,4,3,2,4,4,3,3,1,3,8,3,2,3,5,6,5,4,3,3,4,2,3,2,4,4,7,2,7,7,7,4,6,8,10,3,7,5,1,6,8,2,5,4,2,3,8,4,6,4,7,2,4,4,4,5,3,3,4,-1,5,1,4,3,5,3,1,4,3,1,2,1,2,4,7,4,6,4,2,-1,2,4,3,3,4,1,3,1,3,7,7,4,3,3,2,2,7,5,-1,4,4,5,11,6,4,12,6,9,1,1,4,8,6,9,3,4,5,4,8,8,7,9,6,12,6,7,5,3,6,5,8,4,7,4,2,6,4,4,4,2,2,3,3,4,1,1,2,-1,1,2,1,2,2,-2,1,-2,2,-1,1,-2,1,1,-4,1,1,-68
